flight_pk,parameter,phases,value
8298019,Roll Rate,Descent,-0.000140850360577
8298019,Roll Rate,Grounded,0.0049115349264705881
8298019,Roll Rate,Fast,-2.19632434314e-05
8298019,Roll Rate,Final Approach,0.186006149443
8298019,Roll Rate,Approach And Landing,0.00543002424569
8298019,Roll Rate,Approach,-0.000570718344156
8298019,Roll Rate,Taxi Out,-7.32421875e-05
8298019,Roll Rate,Landing,0.05126953125
8298019,Roll Rate,Descending,0.0113043773263
8298019,Roll Rate,Climbing,-0.000828180212014
8298019,Roll Rate,Turning On Ground,-0.0157831756162
8298019,Roll Rate,Mobile,-0.000101873489038
8298019,Roll Rate,Cruise,-0.000160762885001
8298019,Roll Rate,Climb Cruise Descent,-0.000308057269313
8298019,Roll Rate,Takeoff Rotation,-0.0228515625
8298019,Roll Rate,Airborne,-0.000308057269313
8298019,Roll Rate,Climb,0.000522356091833
8298019,Roll Rate,Level Flight,-0.000150213821605
8298019,Roll Rate,Turning In Air,0.313251201923
8298019,Roll Rate,Takeoff Roll,0.00470842633929
8298019,Roll Rate,Takeoff,-0.0124193274457
8298019,Roll Rate,Landing Roll,-0.07177734375
8298019,Counter,Taxiing,733.728395062
8298019,Counter,Descent,3205.5968661
8298019,Counter,Grounded,707.01675041876047
8298019,Counter,Fast,2277.30315579
8298019,Counter,Final Approach,564.207920792
8298019,Counter,Approach And Landing,2553.6954023
8298019,Counter,Approach,2871.51298701
8298019,Counter,Taxi Out,1104.5
8298019,Counter,Landing,107.0
8298019,Counter,Descending,3177.57816377
8298019,Counter,Climbing,1733.35100118
8298019,Counter,Turning On Ground,443.338028169
8298019,Counter,Mobile,2165.79321764
8298019,Counter,Cruise,2069.84635355
8298019,Counter,Climb Cruise Descent,2279.4739628
8298019,Counter,Takeoff Rotation,1302.0
8298019,Counter,Airborne,2279.4739628
8298019,Counter,Climb,1996.5
8298019,Counter,Level Flight,2070.59429514
8298019,Counter,Turning In Air,4048.12820513
8298019,Counter,Takeoff Roll,1287.5
8298019,Counter,Takeoff,1278.5
8298019,Counter,Landing Roll,95.0
8298035,Roll Rate,Taxiing,-0.04857772435897436
8298035,Roll Rate,Descent,0.0024688377809
8298035,Roll Rate,Grounded,-0.029220927171095271
8298035,Roll Rate,Fast,0.00031126008329
8298035,Roll Rate,Final Approach,0.0180951286765
8298035,Roll Rate,Landing,-0.0706006659836
8298035,Roll Rate,Approach,0.00873912464489
8298035,Roll Rate,Taxi Out,-0.00389229910714
8298035,Roll Rate,Approach And Landing,-0.00615234375
8298035,Roll Rate,Descending,-0.0133491964901
8298035,Roll Rate,Climbing,-0.00340133997678
8298035,Roll Rate,Turning On Ground,-0.53694100215517238
8298035,Roll Rate,Mobile,-0.0030732107084319796
8298035,Roll Rate,Takeoff,-0.049658203125
8298035,Roll Rate,Climb Cruise Descent,-0.000470450935078
8298035,Roll Rate,Takeoff Rotation,0.08349609375
8298035,Roll Rate,Airborne,-0.000398191275443
8298035,Roll Rate,Climb,0.00149328731796
8298035,Roll Rate,Level Flight,3.662109375e-05
8298035,Roll Rate,Landing Roll,-0.232447574013
8298035,Roll Rate,Takeoff Roll,-0.100446428571
8298035,Roll Rate,Cruise,-0.000227417405674
8298035,Roll Rate,Turning In Air,-0.682983398438
8298035,Counter,Taxiing,401.275471698
8298035,Counter,Descent,3022.63970037
8298035,Counter,Grounded,412.83912483912485
8298035,Counter,Fast,2164.16946485
8298035,Counter,Final Approach,141.0
8298035,Counter,Landing,214.0
8298035,Counter,Approach,1292.71212121
8298035,Counter,Taxi Out,638.0
8298035,Counter,Approach And Landing,1090.24615385
8298035,Counter,Descending,3049.91176471
8298035,Counter,Climbing,1264.06501548
8298035,Counter,Turning On Ground,415.886363636
8298035,Counter,Mobile,2032.9836165
8298035,Counter,Takeoff,751.5
8298035,Counter,Climb Cruise Descent,2166.33455931
8298035,Counter,Takeoff Rotation,776.0
8298035,Counter,Airborne,2165.89297439
8298035,Counter,Climb,1275.0
8298035,Counter,Level Flight,2147.42777778
8298035,Counter,Landing Roll,194.0
8298035,Counter,Takeoff Roll,766.0
8298035,Counter,Cruise,2116.26176139
8298035,Counter,Turning In Air,3737.33333333
8298034,Roll Rate,Taxiing,-0.112052486472854
8298034,Roll Rate,Descent,0.000283121060924
8298034,Roll Rate,Grounded,-0.10717102893304398
8298034,Roll Rate,Airborne,7.13166382668e-06
8298034,Roll Rate,Final Approach,0.0211588541667
8298034,Roll Rate,Landing,0.0985952524038
8298034,Roll Rate,Approach,0.00870768229167
8298034,Roll Rate,Taxi Out,-0.00781501691366
8298034,Roll Rate,Approach And Landing,0.0162314138105
8298034,Roll Rate,Descending,-0.0247768588833
8298034,Roll Rate,Climbing,-0.00364916905919
8298034,Roll Rate,Turning On Ground,-1.4059244791666667
8298034,Roll Rate,Mobile,-0.039110164403655431
8298034,Roll Rate,Takeoff,0.0475084459459
8298034,Roll Rate,Climb Cruise Descent,-1.42656427528e-05
8298034,Roll Rate,Takeoff Rotation,0.1248046875
8298034,Roll Rate,Fast,0.000299093035975
8298034,Roll Rate,Climb,-0.0113142782183
8298034,Roll Rate,Level Flight,0.00903978260285
8298034,Roll Rate,Turning In Air,-0.0372417902542
8298034,Roll Rate,Takeoff Roll,0.0735238882212
8298034,Roll Rate,Cruise,0.000215352220521
8298034,Roll Rate,Landing Roll,-0.06591796875
8298034,Counter,Taxiing,482.271986022
8298034,Counter,Descent,1607.0
8298034,Counter,Grounded,492.43647656691132
8298034,Counter,Airborne,1852.70188251
8298034,Counter,Final Approach,2445.0
8298034,Counter,Landing,2505.0
8298034,Counter,Approach,2349.5
8298034,Counter,Taxi Out,300.5
8298034,Counter,Approach And Landing,2369.5
8298034,Counter,Descending,1576.41958042
8298034,Counter,Climbing,861.621908127
8298034,Counter,Turning On Ground,702.169014085
8298034,Counter,Mobile,1361.83005385
8298034,Counter,Takeoff,417.0
8298034,Counter,Climb Cruise Descent,1852.93215387
8298034,Counter,Takeoff Rotation,436.0
8298034,Counter,Fast,1850.6255064
8298034,Counter,Climb,1009.5
8298034,Counter,Level Flight,2237.96444954
8298034,Counter,Turning In Air,1860.45762712
8298034,Counter,Takeoff Roll,422.5
8298034,Counter,Cruise,2281.01990812
8298034,Counter,Landing Roll,2493.5
8298037,Roll Rate,Taxiing,-0.060387838576716014
8298037,Roll Rate,Descent,-0.00092645249105
8298037,Roll Rate,Grounded,-0.038066753391019642
8298037,Roll Rate,Airborne,0.000209621720585
8298037,Roll Rate,Final Approach,-0.0373761678479
8298037,Roll Rate,Landing,0.0934836647727
8298037,Roll Rate,Approach,-0.014242663608
8298037,Roll Rate,Taxi Out,-0.0141252790179
8298037,Roll Rate,Approach And Landing,-0.000263461106115
8298037,Roll Rate,Descending,-0.000408094299853
8298037,Roll Rate,Climbing,0.00428799715909
8298037,Roll Rate,Turning On Ground,-0.34857592536407767
8298037,Roll Rate,Mobile,-0.0043622716253971733
8298037,Roll Rate,Takeoff,-0.0226814516129
8298037,Roll Rate,Climb Cruise Descent,0.000263435320834
8298037,Roll Rate,Takeoff Rotation,-0.0140625
8298037,Roll Rate,Fast,0.000198386598646
8298037,Roll Rate,Climb,0.0307177184371
8298037,Roll Rate,Level Flight,0.000121517958145
8298037,Roll Rate,Turning In Air,-0.068569841056
8298037,Roll Rate,Takeoff Roll,-0.0755859375
8298037,Roll Rate,Cruise,-7.74854376574e-05
8298037,Roll Rate,Landing Roll,0.211879185268
8298037,Counter,Taxiing,262.176470588
8298037,Counter,Descent,2493.56404137
8298037,Counter,Grounded,280.75139146567716
8298037,Counter,Airborne,2050.65655577
8298037,Counter,Final Approach,371.0
8298037,Counter,Landing,447.0
8298037,Counter,Approach,238.0
8298037,Counter,Taxi Out,279.5
8298037,Counter,Approach And Landing,266.0
8298037,Counter,Descending,2981.56207234
8298037,Counter,Climbing,854.0
8298037,Counter,Turning On Ground,248.37037037
8298037,Counter,Mobile,1867.18309242
8298037,Counter,Takeoff,409.5
8298037,Counter,Climb Cruise Descent,2051.05089308
8298037,Counter,Takeoff Rotation,440.0
8298037,Counter,Fast,2046.71034651
8298037,Counter,Climb,885.0
8298037,Counter,Level Flight,2277.0
8298037,Counter,Turning In Air,372.189655172
8298037,Counter,Takeoff Roll,428.0
8298037,Counter,Cruise,2277.0
8298037,Counter,Landing Roll,426.5
8297910,Roll Rate,Taxiing,0.00177971670561
8297910,Roll Rate,Descent,0.000601075702888
8297910,Roll Rate,Grounded,-0.0097303352907358743
8297910,Roll Rate,Fast,6.53762795764e-05
8297910,Roll Rate,Final Approach,0.0206801470588
8297910,Roll Rate,Approach And Landing,0.118330792683
8297910,Roll Rate,Approach,0.163244703796
8297910,Roll Rate,Taxi Out,-0.00189277563202
8297910,Roll Rate,Landing,-0.030547351372
8297910,Roll Rate,Descending,0.00325002488057
8297910,Roll Rate,Climbing,0.00178281826264
8297910,Roll Rate,Turning On Ground,-0.0140762329102
8297910,Roll Rate,Mobile,-7.91400019295e-05
8297910,Roll Rate,Cruise,-0.000669075254286
8297910,Roll Rate,Climb Cruise Descent,0.000115415712841
8297910,Roll Rate,Takeoff Rotation,-0.03515625
8297910,Roll Rate,Airborne,0.000115415712841
8297910,Roll Rate,Climb,0.00451575969828
8297910,Roll Rate,Level Flight,-0.00843065201969
8297910,Roll Rate,Landing Roll,-0.0253530649038
8297910,Roll Rate,Takeoff Roll,0.049072265625
8297910,Roll Rate,Takeoff,0.0230712890625
8297910,Roll Rate,Turning In Air,0.102996826172
8297910,Counter,Taxiing,1405.48442368
8297910,Counter,Descent,2222.57142857
8297910,Counter,Grounded,1398.7038007863696
8297910,Counter,Fast,2172.17894588
8297910,Counter,Final Approach,652.0
8297910,Counter,Approach And Landing,633.0
8297910,Counter,Approach,612.0
8297910,Counter,Taxi Out,1527.5
8297910,Counter,Landing,715.0
8297910,Counter,Descending,2405.2512385
8297910,Counter,Climbing,2355.71970495
8297910,Counter,Turning On Ground,1218.125
8297910,Counter,Mobile,2101.10766658
8297910,Counter,Cruise,1989.67604913
8297910,Counter,Climb Cruise Descent,2172.8282226
8297910,Counter,Takeoff Rotation,1855.0
8297910,Counter,Airborne,2172.8282226
8297910,Counter,Climb,2618.5
8297910,Counter,Level Flight,1896.46384529
8297910,Counter,Landing Roll,701.0
8297910,Counter,Takeoff Roll,1840.5
8297910,Counter,Takeoff,1825.5
8297910,Counter,Turning In Air,555.5625
8298031,Roll Rate,Taxiing,-0.0325087250256
8298031,Roll Rate,Descent,0.0013427734375
8298031,Roll Rate,Grounded,-0.095084054129464288
8298031,Roll Rate,Fast,0.00014397405809
8298031,Roll Rate,Final Approach,-0.0199751420455
8298031,Roll Rate,Landing,0.167541503906
8298031,Roll Rate,Approach,-0.00478316326531
8298031,Roll Rate,Taxi Out,-0.000941685267857
8298031,Roll Rate,Approach And Landing,0.0148500215023
8298031,Roll Rate,Descending,-0.00733891126505
8298031,Roll Rate,Climbing,-0.00151004229488
8298031,Roll Rate,Turning On Ground,0.0400216238839
8298031,Roll Rate,Mobile,-0.000684875388153
8298031,Roll Rate,Takeoff,0.0194757634943
8298031,Roll Rate,Climb Cruise Descent,0.000360935723086
8298031,Roll Rate,Takeoff Rotation,0.0298828125
8298031,Roll Rate,Airborne,0.000360935723086
8298031,Roll Rate,Climb,-0.00619577807049
8298031,Roll Rate,Level Flight,-9.20642021648e-05
8298031,Roll Rate,Takeoff Roll,-0.0397198016827
8298031,Roll Rate,Cruise,-0.000592750726744
8298031,Roll Rate,Landing Roll,0.181274414062
8298031,Counter,Taxiing,271.983606557
8298031,Counter,Descent,2921.58148148
8298031,Counter,Grounded,280.47928994082838
8298031,Counter,Fast,2104.17741935
8298031,Counter,Final Approach,178.0
8298031,Counter,Landing,233.5
8298031,Counter,Approach,1142.26190476
8298031,Counter,Taxi Out,251.5
8298031,Counter,Approach And Landing,1050.50152905
8298031,Counter,Descending,3107.85456369
8298031,Counter,Climbing,723.0
8298031,Counter,Turning On Ground,276.410714286
8298031,Counter,Mobile,1976.10639794
8298031,Counter,Takeoff,344.5
8298031,Counter,Climb Cruise Descent,2109.02602982
8298031,Counter,Takeoff Rotation,366.0
8298031,Counter,Airborne,2109.02602982
8298031,Counter,Climb,748.5
8298031,Counter,Level Flight,2163.76350093
8298031,Counter,Takeoff Roll,353.5
8298031,Counter,Cruise,2167.5
8298031,Counter,Landing Roll,223.5
8297916,Roll Rate,Taxiing,-0.038570248983739834
8297916,Roll Rate,Descent,0.00423160321189
8297916,Roll Rate,Grounded,-0.036290857245414025
8297916,Roll Rate,Fast,0.000327302668476
8297916,Roll Rate,Final Approach,-0.00147892878606
8297916,Roll Rate,Landing,-0.00894462112832
8297916,Roll Rate,Approach,-0.00519185126582
8297916,Roll Rate,Taxi Out,-0.00217013888889
8297916,Roll Rate,Approach And Landing,-0.0083258213141
8297916,Roll Rate,Descending,-0.00289445070876
8297916,Roll Rate,Climbing,-0.00263853843168
8297916,Roll Rate,Turning On Ground,-2.0714432565789473
8297916,Roll Rate,Mobile,-0.012341678766181948
8297916,Roll Rate,Takeoff,0.0403821790541
8297916,Roll Rate,Climb Cruise Descent,0.000379452239611
8297916,Roll Rate,Takeoff Rotation,0.0861328125
8297916,Roll Rate,Airborne,0.000379452239611
8297916,Roll Rate,Climb,-0.0221680652483
8297916,Roll Rate,Level Flight,-0.00163293373612
8297916,Roll Rate,Turning In Air,-0.486537388393
8297916,Roll Rate,Takeoff Roll,0.06591796875
8297916,Roll Rate,Cruise,-0.000273802570093
8297916,Roll Rate,Landing Roll,-0.0802847055288
8297916,Counter,Taxiing,1231.49350649
8297916,Counter,Descent,1418.0
8297916,Counter,Grounded,1238.9469541409994
8297916,Counter,Fast,1814.65649677
8297916,Counter,Final Approach,1834.5
8297916,Counter,Landing,1943.0
8297916,Counter,Approach,1767.0
8297916,Counter,Taxi Out,322.5
8297916,Counter,Approach And Landing,1824.0
8297916,Counter,Descending,1377.61970218
8297916,Counter,Climbing,925.708074534
8297916,Counter,Turning On Ground,879.352941176
8297916,Counter,Mobile,1620.87321281
8297916,Counter,Takeoff,423.0
8297916,Counter,Climb Cruise Descent,1817.08868502
8297916,Counter,Takeoff Rotation,442.0
8297916,Counter,Airborne,1817.08868502
8297916,Counter,Climb,991.5
8297916,Counter,Level Flight,2183.06833713
8297916,Counter,Turning In Air,490.0
8297916,Counter,Takeoff Roll,429.5
8297916,Counter,Cruise,2180.70943076
8297916,Counter,Landing Roll,1899.5
8297915,Roll Rate,Taxiing,0.007545459062
8297915,Roll Rate,Descent,-0.000461409870565
8297915,Roll Rate,Grounded,0.0011487045492627346
8297915,Roll Rate,Airborne,-0.000435048925996
8297915,Roll Rate,Final Approach,-0.0159478956653
8297915,Roll Rate,Approach And Landing,-0.140206473214
8297915,Roll Rate,Approach,-0.203143425708
8297915,Roll Rate,Taxi Out,-0.000973472112342
8297915,Roll Rate,Landing,-0.0259349385246
8297915,Roll Rate,Descending,0.015812957636
8297915,Roll Rate,Climbing,-0.000219287986527
8297915,Roll Rate,Turning On Ground,0.0154276097074
8297915,Roll Rate,Mobile,9.16099906191e-06
8297915,Roll Rate,Cruise,-0.00145938809358
8297915,Roll Rate,Climb Cruise Descent,0.000102198401163
8297915,Roll Rate,Takeoff Rotation,0.1037109375
8297915,Roll Rate,Fast,-0.000208651958546
8297915,Roll Rate,Climb,0.00141624703791
8297915,Roll Rate,Level Flight,0.0116947607472
8297915,Roll Rate,Turning In Air,-1.0248046875
8297915,Roll Rate,Takeoff Roll,-0.0470842633929
8297915,Roll Rate,Takeoff,-0.00799005681818
8297915,Roll Rate,Landing Roll,0.050537109375
8297915,Pitch Rate,Taxiing,-0.00040510708917835674
8297915,Pitch Rate,Descent,0.00169448797294
8297915,Pitch Rate,Grounded,0.014252934631285859
8297915,Pitch Rate,Airborne,-0.00267205976152
8297915,Pitch Rate,Final Approach,0.135379914315
8297915,Pitch Rate,Approach And Landing,0.00980922154018
8297915,Pitch Rate,Approach,-0.00735876695165
8297915,Pitch Rate,Taxi Out,-0.00883078273339
8297915,Pitch Rate,Landing,0.0439453125
8297915,Pitch Rate,Descending,0.0086994250948
8297915,Pitch Rate,Climbing,-0.00484626450225
8297915,Pitch Rate,Turning On Ground,0.0081424557220708439
8297915,Pitch Rate,Mobile,-0.00014902933753326028
8297915,Pitch Rate,Cruise,-0.0027960239176
8297915,Pitch Rate,Climb Cruise Descent,-0.00171047850367
8297915,Pitch Rate,Takeoff Rotation,0.41923828125
8297915,Pitch Rate,Fast,-0.000615255775201
8297915,Pitch Rate,Climb,-0.00713330309538
8297915,Pitch Rate,Level Flight,-0.00278312815858
8297915,Pitch Rate,Turning In Air,0.04130859375
8297915,Pitch Rate,Takeoff Roll,0.265241350446
8297915,Pitch Rate,Takeoff,0.33857865767
8297915,Pitch Rate,Landing Roll,-0.143920898438
8297915,Counter,Taxiing,347.344992051
8297915,Counter,Descent,2233.28385228
8297915,Counter,Grounded,378.73128342245991
8297915,Counter,Airborne,2049.26546077
8297915,Counter,Final Approach,556.5
8297915,Counter,Approach And Landing,564.5
8297915,Counter,Approach,533.5
8297915,Counter,Taxi Out,496.5
8297915,Counter,Landing,618.0
8297915,Counter,Descending,3077.62970711
8297915,Counter,Climbing,1112.77245509
8297915,Counter,Turning On Ground,471.638297872
8297915,Counter,Mobile,1803.03106108
8297915,Counter,Cruise,2505.0
8297915,Counter,Climb Cruise Descent,2051.39510404
8297915,Counter,Takeoff Rotation,608.0
8297915,Counter,Fast,2043.62040419
8297915,Counter,Climb,1172.0
8297915,Counter,Level Flight,2113.78505629
8297915,Counter,Turning In Air,607.44
8297915,Counter,Takeoff Roll,592.0
8297915,Counter,Takeoff,593.0
8297915,Counter,Landing Roll,603.5
8298032,Roll Rate,Taxiing,-0.053169216173163419
8298032,Roll Rate,Descent,-0.00051187378667
8298032,Roll Rate,Grounded,-0.029172604056203606
8298032,Roll Rate,Airborne,-0.00101431406648
8298032,Roll Rate,Final Approach,-0.0456857209158
8298032,Roll Rate,Landing,0.104504096799
8298032,Roll Rate,Approach,-0.0116499318372
8298032,Roll Rate,Taxi Out,0.0
8298032,Roll Rate,Approach And Landing,0.000193876378676
8298032,Roll Rate,Descending,-0.00170553884199
8298032,Roll Rate,Climbing,-0.00026444115837
8298032,Roll Rate,Turning On Ground,-0.42278421336206895
8298032,Roll Rate,Mobile,-0.0039889422924336672
8298032,Roll Rate,Takeoff,0.0317902260638
8298032,Roll Rate,Climb Cruise Descent,-0.00101431406648
8298032,Roll Rate,Takeoff Rotation,-0.073828125
8298032,Roll Rate,Fast,-0.000484006548291
8298032,Roll Rate,Climb,-0.0106398620295
8298032,Roll Rate,Level Flight,0.000211902471254
8298032,Roll Rate,Takeoff Roll,0.0887357271635
8298032,Roll Rate,Cruise,-4.90461077009e-05
8298032,Roll Rate,Landing Roll,0.0087890625
8298032,Counter,Taxiing,986.375
8298032,Counter,Descent,3378.0
8298032,Counter,Grounded,998.92226890756308
8298032,Counter,Airborne,2192.0
8298032,Counter,Final Approach,3895.0
8298032,Counter,Landing,3966.0
8298032,Counter,Approach,3795.5
8298032,Counter,Taxi Out,302.0
8298032,Counter,Approach And Landing,3816.5
8298032,Counter,Descending,3321.7046371
8298032,Counter,Climbing,895.924507659
8298032,Counter,Turning On Ground,1302.80434783
8298032,Counter,Mobile,2081.89342806
8298032,Counter,Takeoff,405.0
8298032,Counter,Climb Cruise Descent,2192.0
8298032,Counter,Takeoff Rotation,429.0
8298032,Counter,Fast,2187.0
8298032,Counter,Climb,963.0
8298032,Counter,Level Flight,2125.5
8298032,Counter,Takeoff Roll,415.5
8298032,Counter,Cruise,2126.5
8298032,Counter,Landing Roll,3953.0
8298154,Roll Rate,Taxiing,0.00254313151042
8298154,Roll Rate,Descent,0.00148109201685
8298154,Roll Rate,Grounded,-0.00652313232421875
8298154,Roll Rate,Fast,0.000155867939865
8298154,Roll Rate,Final Approach,-0.00636050575658
8298154,Roll Rate,Landing,-0.0924144071691
8298154,Roll Rate,Approach,-0.005126953125
8298154,Roll Rate,Taxi Out,-0.00424033717105
8298154,Roll Rate,Approach And Landing,-0.0148893657484
8298154,Roll Rate,Descending,0.0249974073562
8298154,Roll Rate,Climbing,-0.00352233420802
8298154,Roll Rate,Turning On Ground,0.0635147094727
8298154,Roll Rate,Mobile,-0.000195003681909
8298154,Roll Rate,Takeoff,0.0431876346983
8298154,Roll Rate,Climb Cruise Descent,7.09405604283e-05
8298154,Roll Rate,Takeoff Rotation,0.0896484375
8298154,Roll Rate,Airborne,7.09405604283e-05
8298154,Roll Rate,Climb,0.00548270089286
8298154,Roll Rate,Level Flight,-9.37000266525e-06
8298154,Roll Rate,Turning In Air,1.787109375
8298154,Roll Rate,Takeoff Roll,0.0841022359914
8298154,Roll Rate,Cruise,6.25022223012e-06
8298154,Roll Rate,Landing Roll,0.0018310546875
8298154,Counter,Taxiing,1230.6087963
8298154,Counter,Descent,1716.5
8298154,Counter,Grounded,1271.2670565302144
8298154,Counter,Fast,2011.52493551
8298154,Counter,Final Approach,2253.5
8298154,Counter,Landing,2308.5
8298154,Counter,Approach,2156.5
8298154,Counter,Taxi Out,1031.5
8298154,Counter,Approach And Landing,2173.5
8298154,Counter,Descending,1669.93706981
8298154,Counter,Climbing,1671.67502726
8298154,Counter,Turning On Ground,1161.328125
8298154,Counter,Mobile,1974.0372335
8298154,Counter,Takeoff,1175.5
8298154,Counter,Climb Cruise Descent,2012.57748601
8298154,Counter,Takeoff Rotation,1205.0
8298154,Counter,Airborne,2012.57748601
8298154,Counter,Climb,1766.5
8298154,Counter,Level Flight,2102.84193319
8298154,Counter,Turning In Air,1980.5
8298154,Counter,Takeoff Roll,1190.0
8298154,Counter,Cruise,2103.06485564
8298154,Counter,Landing Roll,2298.5
8297919,Roll Rate,Taxiing,-0.0532784598214
8297919,Roll Rate,Descent,-0.00144889263838
8297919,Roll Rate,Grounded,-0.036737721437101911
8297919,Roll Rate,Airborne,-0.000344569551626
8297919,Roll Rate,Final Approach,0.0169571586277
8297919,Roll Rate,Landing,0.00216631822183
8297919,Roll Rate,Approach,0.0161186273951
8297919,Roll Rate,Taxi Out,-0.0307717748856
8297919,Roll Rate,Approach And Landing,0.0132472826087
8297919,Roll Rate,Descending,0.023899363048
8297919,Roll Rate,Climbing,0.00208935393809
8297919,Roll Rate,Turning On Ground,-0.783952985491
8297919,Roll Rate,Mobile,-0.00369556581829
8297919,Roll Rate,Takeoff,0.0262451171875
8297919,Roll Rate,Climb Cruise Descent,-0.000344569551626
8297919,Roll Rate,Takeoff Rotation,0.1458984375
8297919,Roll Rate,Fast,0.000509060882558
8297919,Roll Rate,Climb,-0.000974662572957
8297919,Roll Rate,Level Flight,-0.00301294933165
8297919,Roll Rate,Turning In Air,0.0265187230603
8297919,Roll Rate,Takeoff Roll,0.0363393930288
8297919,Roll Rate,Cruise,0.000527571889195
8297919,Roll Rate,Landing Roll,-0.0349308894231
8297919,Counter,Taxiing,603.792380952
8297919,Counter,Descent,1613.0
8297919,Counter,Grounded,805.97468354430384
8297919,Counter,Airborne,1856.74100363
8297919,Counter,Final Approach,2382.5
8297919,Counter,Landing,2464.0
8297919,Counter,Approach,2291.5
8297919,Counter,Taxi Out,224.0
8297919,Counter,Approach And Landing,2327.0
8297919,Counter,Descending,1451.51958955
8297919,Counter,Climbing,964.402298851
8297919,Counter,Turning On Ground,1642.03571429
8297919,Counter,Mobile,1756.62048824
8297919,Counter,Takeoff,461.5
8297919,Counter,Climb Cruise Descent,1856.74100363
8297919,Counter,Takeoff Rotation,480.0
8297919,Counter,Fast,1855.88974696
8297919,Counter,Climb,1158.0
8297919,Counter,Level Flight,2310.66827232
8297919,Counter,Turning In Air,1900.43678161
8297919,Counter,Takeoff Roll,466.5
8297919,Counter,Cruise,2295.57138222
8297919,Counter,Landing Roll,2448.0
8297918,Roll Rate,Taxiing,-0.0414276123047
8297918,Roll Rate,Descent,0.00279713262078
8297918,Roll Rate,Grounded,-0.024810184706125827
8297918,Roll Rate,Fast,0.000706072083479
8297918,Roll Rate,Final Approach,-0.0559509906572
8297918,Roll Rate,Landing,0.0452851086128
8297918,Roll Rate,Approach,-0.0106608072917
8297918,Roll Rate,Taxi Out,-0.03263671875
8297918,Roll Rate,Approach And Landing,0.0023720481179
8297918,Roll Rate,Descending,0.00268717177101
8297918,Roll Rate,Climbing,0.00268013246598
8297918,Roll Rate,Turning On Ground,-0.463936941964
8297918,Roll Rate,Mobile,-0.00266187028021
8297918,Roll Rate,Takeoff,0.04931640625
8297918,Roll Rate,Climb Cruise Descent,-0.000111829945814
8297918,Roll Rate,Takeoff Rotation,0.02724609375
8297918,Roll Rate,Airborne,-0.000111829945814
8297918,Roll Rate,Climb,-0.000327950093284
8297918,Roll Rate,Level Flight,-0.000767976334951
8297918,Roll Rate,Landing Roll,0.0932173295455
8297918,Roll Rate,Takeoff Roll,0.0847516741071
8297918,Roll Rate,Cruise,-0.000391987056033
8297918,Roll Rate,Turning In Air,-0.205078125
8297918,Counter,Taxiing,612.295833333
8297918,Counter,Descent,1373.5
8297918,Counter,Grounded,810.27467105263156
8297918,Counter,Fast,1814.07352428
8297918,Counter,Final Approach,1965.0
8297918,Counter,Landing,2054.5
8297918,Counter,Approach,1878.5
8297918,Counter,Taxi Out,193.0
8297918,Counter,Approach And Landing,1919.5
8297918,Counter,Descending,1330.32861897
8297918,Counter,Climbing,925.225806452
8297918,Counter,Turning On Ground,1311.54285714
8297918,Counter,Mobile,1717.52798092
8297918,Counter,Takeoff,404.0
8297918,Counter,Climb Cruise Descent,1816.11249561
