flight_pk,parameter,phases,value
8318729,Roll Rate,Takeoff Rotation,-0.515973695946
8318729,Roll Rate,Fast,-0.000106736587934
8318729,Roll Rate,Climb,0.00966695019097
8318729,Roll Rate,Level Flight,-0.000688972357826
8318729,Roll Rate,Turning In Air,-0.0109629761924
8318729,Roll Rate,Takeoff Roll,-0.0878277762651
8318729,Roll Rate,Takeoff,-0.0238037898289
8318729,Roll Rate,Landing Roll,0.0256288668572
8318729,Counter FDR,Taxiing,89.3538461538
8318729,Counter FDR,Descent,566.0
8318729,Counter FDR,Grounded,147.427745665
8318729,Counter FDR,Airborne,411.0
8318729,Counter FDR,Final Approach,709.5
8318729,Counter FDR,Approach And Landing,707.5
8318729,Counter FDR,Approach,699.0
8318729,Counter FDR,Taxi Out,21.6101694915
8318729,Counter FDR,Landing,741.0
8318729,Counter FDR,Descending,594.888111888
8318729,Counter FDR,Climbing,164.0
8318729,Counter FDR,Turning On Ground,131.875
8318729,Counter FDR,Mobile,355.256723716
8318729,Counter FDR,Cruise,322.5
8318729,Counter FDR,Climb Cruise Descent,411.0
8318729,Counter FDR,Takeoff Rotation,88.5
8318729,Counter FDR,Fast,411.5
8318729,Counter FDR,Climb,171.5
8318729,Counter FDR,Level Flight,323.0
8318729,Counter FDR,Turning In Air,368.54028436
8318729,Counter FDR,Takeoff Roll,85.0
8318729,Counter FDR,Takeoff,75.0
8318729,Counter FDR,Landing Roll,734.5
8321739,Roll Rate,Taxi Out,0.0
8321739,Roll Rate,Approach And Landing,-0.00224185345765
8321739,Roll Rate,Descent,-0.000691885303687
8321739,Roll Rate,Grounded,0.000698230511915
8321739,Roll Rate,Mobile,-5.57817520711e-20
8321739,Roll Rate,Approach,-0.00423904117351
8321739,Roll Rate,Cruise,0.0001431091155
8321739,Roll Rate,Final Approach,-0.0063285316419
8321739,Roll Rate,Climb Cruise Descent,-3.40887585996e-05
8321739,Roll Rate,Takeoff Rotation,0.0745870105725
8321739,Roll Rate,Climb,-0.0150412494382
8321739,Roll Rate,Descending,-0.00505830748787
8321739,Roll Rate,Airborne,-3.36522984576e-05
8321739,Roll Rate,Fast,-1.69513283591e-05
8321739,Roll Rate,Takeoff,0.00621558884888
8321739,Roll Rate,Climbing,-0.020923000607
8321739,Roll Rate,Landing Roll,0.00199533345001
8321739,Roll Rate,Landing,0.0028233365073
8321739,Roll Rate,Level Flight,0.000642917725975
8321739,Roll Rate,Turning In Air,0.00585883665668
8321739,Roll Rate,Takeoff Roll,0.00439256422773
8321739,Pitch Rate,Taxi Out,0.000557474655941
8321739,Pitch Rate,Approach And Landing,0.00405732750982
8321739,Pitch Rate,Descent,-0.00177567817043
8321739,Pitch Rate,Grounded,0.00800369433392
8321739,Pitch Rate,Mobile,7.01809489063e-05
8321739,Pitch Rate,Approach,0.00162901393152
8321739,Pitch Rate,Cruise,-0.000259859985339
8321739,Pitch Rate,Final Approach,0.0238370028409
8321739,Pitch Rate,Climb Cruise Descent,-0.000351540204026
8321739,Pitch Rate,Takeoff Rotation,0.137067074699
8321739,Pitch Rate,Climb,-0.00141110204194
8321739,Pitch Rate,Descending,0.00686429050619
8321739,Pitch Rate,Airborne,-0.00034446264373
8321739,Pitch Rate,Fast,-0.000277185906142
8321739,Pitch Rate,Takeoff,0.0716526623078
8321739,Pitch Rate,Climbing,0.00106238571359
8321739,Pitch Rate,Landing Roll,-0.00679154829545
8321739,Pitch Rate,Landing,0.0101862033876
8321739,Pitch Rate,Level Flight,-0.000298896511643
8321739,Pitch Rate,Turning In Air,0.0374209877543
8321739,Pitch Rate,Takeoff Roll,0.212731806877
8321739,Counter FDR,Taxi Out,41.9765258216
8321739,Counter FDR,Approach And Landing,5683.0
8321739,Counter FDR,Descent,5552.0
8321739,Counter FDR,Grounded,848.189591078
8321739,Counter FDR,Mobile,2807.43020869
8321739,Counter FDR,Approach,5672.0
8321739,Counter FDR,Cruise,2899.0
8321739,Counter FDR,Final Approach,5690.0
8321739,Counter FDR,Climb Cruise Descent,2907.5
8321739,Counter FDR,Takeoff Rotation,114.5
8321739,Counter FDR,Climb,260.0
8321739,Counter FDR,Descending,5539.51709402
8321739,Counter FDR,Airborne,2907.0
8321739,Counter FDR,Fast,2906.5
8321739,Counter FDR,Takeoff,105.5
8321739,Counter FDR,Climbing,222.173913043
8321739,Counter FDR,Landing Roll,5711.5
8321739,Counter FDR,Landing,5710.0
8321739,Counter FDR,Level Flight,2912.75372986
8321739,Counter FDR,Turning In Air,1221.5
8321739,Counter FDR,Takeoff Roll,110.5
8318722,Roll Rate,Taxiing,0.0
8318722,Roll Rate,Descent,-0.000889180081153
8318722,Roll Rate,Grounded,-0.00612796157129
8318722,Roll Rate,Fast,-4.34399582629e-05
8318722,Roll Rate,Final Approach,0.00164187434505
8318722,Roll Rate,Approach And Landing,-0.00112064265775
8318722,Roll Rate,Approach,-0.00119217050827
8318722,Roll Rate,Taxi Out,0.0
8318722,Roll Rate,Landing,-0.000884203374075
8318722,Roll Rate,Descending,0.00240213525223
8318722,Roll Rate,Climbing,0.0182385383419
8318722,Roll Rate,Turning On Ground,0.0
8318722,Roll Rate,Mobile,-1.09146349579e-18
8318722,Roll Rate,Takeoff,-0.140912257032
8318722,Roll Rate,Climb Cruise Descent,0.00214395874776
8318722,Roll Rate,Takeoff Rotation,-0.565463592739
8318722,Roll Rate,Airborne,0.00171573285048
8318722,Roll Rate,Climb,0.007629730467
8318722,Roll Rate,Level Flight,-0.00128656156272
8318722,Roll Rate,Landing Roll,-0.020688269872
8318722,Roll Rate,Takeoff Roll,-0.246596449806
8318722,Roll Rate,Cruise,-0.000767436151647
8318722,Roll Rate,Turning In Air,0.0227171838749
8318722,Counter FDR,Taxiing,43.1589403974
8318722,Counter FDR,Descent,597.0
8318722,Counter FDR,Grounded,102.162011173
8318722,Counter FDR,Fast,372.0
8318722,Counter FDR,Final Approach,668.0
8318722,Counter FDR,Approach And Landing,667.5
8318722,Counter FDR,Approach,658.5
8318722,Counter FDR,Taxi Out,43.1589403974
8318722,Counter FDR,Landing,697.5
8318722,Counter FDR,Descending,577.5
8318722,Counter FDR,Climbing,125.5
8318722,Counter FDR,Turning On Ground,38.5
8318722,Counter FDR,Mobile,313.442260442
8318722,Counter FDR,Takeoff,49.5
8318722,Counter FDR,Climb Cruise Descent,372.5
8318722,Counter FDR,Takeoff Rotation,55.5
8318722,Counter FDR,Airborne,373.0
8318722,Counter FDR,Climb,136.5
8318722,Counter FDR,Level Flight,354.766891892
8318722,Counter FDR,Landing Roll,690.0
8318722,Counter FDR,Takeoff Roll,52.0
8318722,Counter FDR,Cruise,355.5
8318722,Counter FDR,Turning In Air,345.619469027
8318723,Roll Rate,Taxiing,0.0
8318723,Roll Rate,Descent,-0.000357822540059
8318723,Roll Rate,Grounded,-0.000788908195214
8318723,Roll Rate,Airborne,0.000118683765932
8318723,Roll Rate,Final Approach,-0.0124478548332
8318723,Roll Rate,Approach And Landing,-0.0195495509684
8318723,Roll Rate,Approach,-0.0318248061519
8318723,Roll Rate,Taxi Out,0.0
8318723,Roll Rate,Landing,0.00463992248145
8318723,Roll Rate,Descending,0.0117690101053
8318723,Roll Rate,Climbing,-0.00445232141005
8318723,Roll Rate,Turning On Ground,0.0
8318723,Roll Rate,Mobile,-1.99123300551e-19
8318723,Roll Rate,Cruise,0.000133091692837
8318723,Roll Rate,Climb Cruise Descent,0.000136334726946
8318723,Roll Rate,Takeoff Rotation,-0.0679963114484
8318723,Roll Rate,Fast,6.57716138247e-05
8318723,Roll Rate,Climb,-0.000933382928358
8318723,Roll Rate,Level Flight,3.44025579734e-05
8318723,Roll Rate,Turning In Air,-0.0400224671329
8318723,Roll Rate,Takeoff Roll,-0.0182866995469
8318723,Roll Rate,Takeoff,-0.00367331082601
8318723,Roll Rate,Landing Roll,0.0399255283535
8318723,Counter FDR,Taxiing,254.897959184
8318723,Counter FDR,Descent,1176.0
8318723,Counter FDR,Grounded,222.450292398
8318723,Counter FDR,Airborne,698.0
8318723,Counter FDR,Final Approach,1258.5
8318723,Counter FDR,Approach And Landing,1255.5
8318723,Counter FDR,Approach,1247.0
8318723,Counter FDR,Taxi Out,53.5
8318723,Counter FDR,Landing,1272.0
8318723,Counter FDR,Descending,1173.99418605
8318723,Counter FDR,Climbing,232.064705882
8318723,Counter FDR,Turning On Ground,319.222222222
8318723,Counter FDR,Mobile,661.0
8318723,Counter FDR,Cruise,789.0
8318723,Counter FDR,Climb Cruise Descent,698.5
8318723,Counter FDR,Takeoff Rotation,131.5
8318723,Counter FDR,Fast,697.0
8318723,Counter FDR,Climb,318.5
8318723,Counter FDR,Level Flight,790.949913644
8318723,Counter FDR,Turning In Air,1152.83333333
8318723,Counter FDR,Takeoff Roll,125.5
8318723,Counter FDR,Takeoff,103.0
8318723,Counter FDR,Landing Roll,1266.0
8318720,Roll Rate,Taxi Out,0.0
8318720,Roll Rate,Approach And Landing,-1.00450452348e-06
8318720,Roll Rate,Descent,0.000580802845754
8318720,Roll Rate,Grounded,-0.00145347452065
8318720,Roll Rate,Mobile,5.38605849192e-19
8318720,Roll Rate,Approach,0.000303758915191
8318720,Roll Rate,Cruise,-0.000556774226467
8318720,Roll Rate,Final Approach,0.00777422620812
8318720,Roll Rate,Climb Cruise Descent,0.000466946186436
8318720,Roll Rate,Takeoff Rotation,-0.0131234678761
8318720,Roll Rate,Climb,-0.00360480589746
8318720,Roll Rate,Descending,-0.00185814405331
8318720,Roll Rate,Airborne,0.000432862144521
8318720,Roll Rate,Fast,0.000247453561128
8318720,Roll Rate,Takeoff,-0.0135138245592
8318720,Roll Rate,Climbing,0.00690249487972
8318720,Roll Rate,Landing Roll,-0.00711654085332
8318720,Roll Rate,Landing,-0.00259140193023
8318720,Roll Rate,Level Flight,-0.000285709996239
8318720,Roll Rate,Turning In Air,-0.108385420577
8318720,Roll Rate,Takeoff Roll,-0.0203158293803
8318720,Pitch Rate,Taxi Out,-0.000534414099281
8318720,Pitch Rate,Approach And Landing,0.00463450411032
8318720,Pitch Rate,Descent,-0.00261302543083
8318720,Pitch Rate,Grounded,0.00700944440276
8318720,Pitch Rate,Mobile,-0.000322603233035
8318720,Pitch Rate,Approach,0.00247899069235
8318720,Pitch Rate,Cruise,-0.00568610789486
8318720,Pitch Rate,Final Approach,0.00492835890974
8318720,Pitch Rate,Climb Cruise Descent,-0.00294266482509
8318720,Pitch Rate,Takeoff Rotation,0.325529014873
8318720,Pitch Rate,Climb,-0.00184921769545
8318720,Pitch Rate,Descending,0.00899298856019
8318720,Pitch Rate,Airborne,-0.00265295747974
8318720,Pitch Rate,Fast,-4.52363991629e-05
8318720,Pitch Rate,Takeoff,0.110229813707
8318720,Pitch Rate,Climbing,-0.012729337446
8318720,Pitch Rate,Landing Roll,-0.00362357415474
8318720,Pitch Rate,Landing,0.0099003355539
8318720,Pitch Rate,Level Flight,-0.0028245317717
8318720,Pitch Rate,Turning In Air,-0.0285592308656
8318720,Pitch Rate,Takeoff Roll,0.136549026571
8318720,Counter FDR,Taxi Out,47.8013245033
8318720,Counter FDR,Approach And Landing,719.0
8318720,Counter FDR,Descent,659.0
8318720,Counter FDR,Grounded,111.951086957
8318720,Counter FDR,Mobile,367.096370463
8318720,Counter FDR,Approach,710.5
8318720,Counter FDR,Cruise,489.0
8318720,Counter FDR,Final Approach,736.5
8318720,Counter FDR,Climb Cruise Descent,442.0
8318720,Counter FDR,Takeoff Rotation,134.0
8318720,Counter FDR,Climb,281.0
8318720,Counter FDR,Descending,649.517482517
8318720,Counter FDR,Airborne,442.0
8318720,Counter FDR,Fast,441.0
8318720,Counter FDR,Takeoff,126.0
8318720,Counter FDR,Climbing,213.483606557
8318720,Counter FDR,Landing Roll,756.5
8318720,Counter FDR,Landing,756.0
8318720,Counter FDR,Level Flight,487.94
8318720,Counter FDR,Turning In Air,575.0
8318720,Counter FDR,Takeoff Roll,129.5
8318721,Roll Rate,Taxi Out,0.0
8318721,Roll Rate,Approach And Landing,-0.00607459721247
8318721,Roll Rate,Descent,2.01444843509e-05
8318721,Roll Rate,Grounded,0.000389635653133
8318721,Roll Rate,Mobile,3.35922246483e-19
8318721,Roll Rate,Approach,-0.00805998690424
8318721,Roll Rate,Takeoff,0.00461922481306
8318721,Roll Rate,Final Approach,0.00782489822578
8318721,Roll Rate,Climb Cruise Descent,-4.0219927245e-05
8318721,Roll Rate,Takeoff Rotation,0.0126645194595
8318721,Roll Rate,Climb,0.0104555626631
8318721,Roll Rate,Descending,0.00207805006444
8318721,Roll Rate,Airborne,-4.78485451656e-05
8318721,Roll Rate,Fast,-6.38520328563e-05
8318721,Roll Rate,Cruise,3.9089824333e-05
8318721,Roll Rate,Climbing,-0.000622407781745
8318721,Roll Rate,Landing Roll,-0.00155659366555
8318721,Roll Rate,Landing,-0.001858691684
8318721,Roll Rate,Level Flight,5.07286164616e-05
8318721,Roll Rate,Turning In Air,-0.259122359988
8318721,Roll Rate,Takeoff Roll,0.0197595831471
8318721,Pitch Rate,Taxi Out,0.0023678096949
8318721,Pitch Rate,Approach And Landing,0.010696693316
8318721,Pitch Rate,Descent,0.000585314721244
8318721,Pitch Rate,Grounded,0.0117616310521
8318721,Pitch Rate,Mobile,0.000262332614342
8318721,Pitch Rate,Approach,0.0109772528572
8318721,Pitch Rate,Takeoff,0.0785948401466
8318721,Pitch Rate,Final Approach,0.0354592928526
8318721,Pitch Rate,Climb Cruise Descent,-0.00130542383193
8318721,Pitch Rate,Takeoff Rotation,0.339991017714
8318721,Pitch Rate,Climb,-0.00196386105261
8318721,Pitch Rate,Descending,0.00754647378216
8318721,Pitch Rate,Airborne,-0.00113560091892
8318721,Pitch Rate,Fast,-0.000329433944921
8318721,Pitch Rate,Cruise,-0.00177910200194
8318721,Pitch Rate,Climbing,-0.00342257110087
8318721,Pitch Rate,Landing Roll,-0.00446104867217
8318721,Pitch Rate,Landing,0.00622659669738
8318721,Pitch Rate,Level Flight,-0.00169382268499
8318721,Pitch Rate,Turning In Air,-0.0139695437834
8318721,Pitch Rate,Takeoff Roll,0.182104931332
8318721,Counter FDR,Taxi Out,28.6363636364
8318721,Counter FDR,Approach And Landing,1252.0
8318721,Counter FDR,Descent,1148.0
8318721,Counter FDR,Grounded,365.013793103
8318721,Counter FDR,Mobile,641.775340393
8318721,Counter FDR,Approach,1236.5
8318721,Counter FDR,Takeoff,78.5
8318721,Counter FDR,Final Approach,1256.5
8318721,Counter FDR,Climb Cruise Descent,678.5
8318721,Counter FDR,Takeoff Rotation,88.5
8318721,Counter FDR,Climb,253.0
8318721,Counter FDR,Descending,1134.07058824
8318721,Counter FDR,Airborne,678.0
8318721,Counter FDR,Fast,678.5
8318721,Counter FDR,Cruise,717.5
8318721,Counter FDR,Climbing,175.5
8318721,Counter FDR,Landing Roll,1283.5
8318721,Counter FDR,Landing,1283.0
8318721,Counter FDR,Level Flight,718.13050571
8318721,Counter FDR,Turning In Air,526.666666667
8318721,Counter FDR,Takeoff Roll,85.0
8318726,Roll Rate,Taxiing,0.0
8318726,Roll Rate,Descent,-0.00106804433376
8318726,Roll Rate,Grounded,0.00121677265476
8318726,Roll Rate,Airborne,-0.000119358643185
8318726,Roll Rate,Final Approach,-0.158525504785
8318726,Roll Rate,Landing,0.000732393391012
8318726,Roll Rate,Approach,-0.00200005912562
8318726,Roll Rate,Taxi Out,0.0
8318726,Roll Rate,Approach And Landing,-0.00078408079089
8318726,Roll Rate,Descending,0.00770723896657
8318726,Roll Rate,Climbing,0.00065101811604
8318726,Roll Rate,Turning On Ground,0.0
8318726,Roll Rate,Mobile,5.46301589447e-19
8318726,Roll Rate,Cruise,3.58837497297e-05
8318726,Roll Rate,Climb Cruise Descent,-0.000108841810726
8318726,Roll Rate,Takeoff Rotation,0.00112611311984
8318726,Roll Rate,Fast,-7.79314989155e-05
8318726,Roll Rate,Climb,-0.000450432288183
8318726,Roll Rate,Level Flight,0.000138079893474
8318726,Roll Rate,Turning In Air,-0.100422402158
