flight_pk,parameter,phases,value
8321754,Roll Rate,Climb Cruise Descent,-0.000142421564295
8321754,Roll Rate,Takeoff Rotation,-0.094932
8321754,Roll Rate,Fast,-7.08870967742e-05
8321754,Roll Rate,Climb,0.00130838971583
8321754,Roll Rate,Level Flight,-0.00338289060866
8321754,Roll Rate,Turning In Air,0.034099137931
8321754,Roll Rate,Takeoff Roll,0.033695
8321754,Roll Rate,Taxi In,0.0062070615034168037
8321754,Roll Rate,Takeoff,-0.00994107142857
8321754,Roll Rate,Landing Roll,-0.115868181818
8321754,Turbulence,Taxiing,0.01585098086460783
8321754,Turbulence,Descent,0.013649090365
8321754,Turbulence,Grounded,0.007614088855941099
8321754,Turbulence,Airborne,0.0070911912419
8321754,Turbulence,Final Approach,0.0198621999106
8321754,Turbulence,Approach And Landing,0.0237536948289
8321754,Turbulence,Approach,0.0202070295995
8321754,Turbulence,Taxi Out,0.0191880344406
8321754,Turbulence,Landing,0.0334407842797
8321754,Turbulence,Descending,0.0133807357553
8321754,Turbulence,Climbing,0.0135620096166
8321754,Turbulence,Turning On Ground,0.0128593720844
8321754,Turbulence,Mobile,0.0078034252594288396
8321754,Turbulence,Cruise,0.00413365895055
8321754,Turbulence,Climb Cruise Descent,0.00706010762017
8321754,Turbulence,Takeoff Rotation,0.0480486129573
8321754,Turbulence,Fast,0.00724425201402
8321754,Turbulence,Climb,0.0144216928578
8321754,Turbulence,Level Flight,0.0043605435181
8321754,Turbulence,Turning In Air,0.0215787573908
8321754,Turbulence,Takeoff Roll,0.0246754632008
8321754,Turbulence,Taxi In,0.011986077959646893
8321754,Turbulence,Takeoff,0.0142174341851
8321754,Turbulence,Landing Roll,0.0329261937778
8321754,Pitch Rate,Taxiing,-0.00026855277777778258
8321754,Pitch Rate,Descent,0.0023213034645
8321754,Pitch Rate,Grounded,0.0036830231988237215
8321754,Pitch Rate,Airborne,-0.000834767339125
8321754,Pitch Rate,Final Approach,0.016039925
8321754,Pitch Rate,Approach And Landing,-0.00397492462312
8321754,Pitch Rate,Approach,0.00173071061644
8321754,Pitch Rate,Taxi Out,-0.000744830508475
8321754,Pitch Rate,Landing,-0.0245077884615
8321754,Pitch Rate,Descending,0.00600363847584
8321754,Pitch Rate,Climbing,-0.00771717073171
8321754,Pitch Rate,Turning On Ground,-0.0490719166667
8321754,Pitch Rate,Mobile,-3.5770052569103575e-05
8321754,Pitch Rate,Cruise,-0.000190355816832
8321754,Pitch Rate,Climb Cruise Descent,-0.00100654698777
8321754,Pitch Rate,Takeoff Rotation,0.4860317
8321754,Pitch Rate,Fast,5.63810483871e-05
8321754,Pitch Rate,Climb,-0.0131270077808
8321754,Pitch Rate,Level Flight,-0.00088928649864
8321754,Pitch Rate,Turning In Air,0.116870969828
8321754,Pitch Rate,Takeoff Roll,0.221556041667
8321754,Pitch Rate,Taxi In,0.00010021664766248754
8321754,Pitch Rate,Takeoff,0.16217797619
8321754,Pitch Rate,Landing Roll,-0.10486875
8321754,Course Selected,Taxiing,149.795949286
8321754,Course Selected,Descent,151.96181
8321754,Course Selected,Grounded,155.84527948453606
8321754,Course Selected,Airborne,150.582454
8321754,Course Selected,Final Approach,151.96181
8321754,Course Selected,Approach And Landing,151.96181
8321754,Course Selected,Approach,151.96181
8321754,Course Selected,Taxi Out,147.91887
8321754,Course Selected,Landing,151.96181
8321754,Course Selected,Descending,151.96181
8321754,Course Selected,Climbing,149.245459687
8321754,Course Selected,Turning On Ground,151.96181
8321754,Course Selected,Mobile,150.514770738
8321754,Course Selected,Cruise,150.667535479
8321754,Course Selected,Climb Cruise Descent,150.582454
8321754,Course Selected,Takeoff Rotation,147.91887
8321754,Course Selected,Fast,150.576201455
8321754,Course Selected,Climb,147.91887
8321754,Course Selected,Level Flight,150.654592733
8321754,Course Selected,Takeoff Roll,147.91887
8321754,Course Selected,Taxi In,151.96181
8321754,Course Selected,Takeoff,147.91887
8321754,Course Selected,Turning In Air,147.91887
8319808,Speedbrake,Descent,5.28166175637
8319808,Speedbrake,Grounded,4.8671612284069115
8319808,Speedbrake,Fast,2.4763294971
8319808,Speedbrake,Final Approach,59.8458207547
8319808,Speedbrake,Approach And Landing,59.6744539007
8319808,Speedbrake,Approach,59.6272788462
8319808,Speedbrake,Taxi Out,1.18220839363
8319808,Speedbrake,Landing,59.8057916667
8319808,Speedbrake,Descending,6.31383385214
8319808,Speedbrake,Climbing,1.1252257721
8319808,Speedbrake,Mobile,2.82957417403
8319808,Speedbrake,Cruise,0.752806027165
8319808,Speedbrake,Climb Cruise Descent,2.38078699203
8319808,Speedbrake,Takeoff Rotation,1.15576
8319808,Speedbrake,Airborne,2.39170621963
8319808,Speedbrake,Climb,1.12313562753
8319808,Speedbrake,Level Flight,0.993133345363
8319808,Speedbrake,Landing Roll,59.67845
8319808,Speedbrake,Takeoff Roll,1.1880625
8319808,Speedbrake,Taxi In,12.0448315508
8319808,Speedbrake,Takeoff,1.18909016393
8319808,Speedbrake,Turning In Air,2.91872916667
8319808,Engine Target Thrust,Descent,56.4155328798
8319808,Engine Target Thrust,Grounded,122.03862763915546
8319808,Engine Target Thrust,Fast,78.3121131528
8319808,Engine Target Thrust,Final Approach,52.0456730769
8319808,Engine Target Thrust,Approach And Landing,55.4821428571
8319808,Engine Target Thrust,Approach,44.0901442308
8319808,Engine Target Thrust,Taxi Out,126.566112717
8319808,Engine Target Thrust,Landing,88.3923611111
8319808,Engine Target Thrust,Descending,56.4799766719
8319808,Engine Target Thrust,Climbing,84.9292377399
8319808,Engine Target Thrust,Mobile,85.1198274452
8319808,Engine Target Thrust,Cruise,91.4027483022
8319808,Engine Target Thrust,Climb Cruise Descent,78.2710278102
8319808,Engine Target Thrust,Takeoff Rotation,57.9759615385
8319808,Engine Target Thrust,Airborne,78.2599591916
8319808,Engine Target Thrust,Climb,88.1095647773
8319808,Engine Target Thrust,Level Flight,86.062274531
8319808,Engine Target Thrust,Landing Roll,89.225
8319808,Engine Target Thrust,Takeoff Roll,91.4375
8319808,Engine Target Thrust,Taxi In,117.255984043
8319808,Engine Target Thrust,Takeoff,88.189516129
8319808,Engine Target Thrust,Turning In Air,63.953125
8319808,Track,Descent,255.956383414
8319808,Track,Grounded,156.20932283445623
8319808,Track,Fast,263.484146281
8319808,Track,Final Approach,97.3077698113
8319808,Track,Approach And Landing,96.9993475177
8319808,Track,Approach,97.2709762019
8319808,Track,Taxi Out,120.624349638
8319808,Track,Landing,96.2172555556
8319808,Track,Descending,261.056117549
8319808,Track,Climbing,175.108534265
8319808,Track,Mobile,246.521004547
8319808,Track,Cruise,312.929768538
8319808,Track,Climb Cruise Descent,263.729470421
8319808,Track,Takeoff Rotation,276.800384
8319808,Track,Airborne,263.699383163
8319808,Track,Climb,159.828371685
8319808,Track,Level Flight,302.103614616
8319808,Track,Landing Roll,96.92237
8319808,Track,Takeoff Roll,276.73985625
8319808,Track,Taxi In,255.720520856
8319808,Track,Takeoff,276.226193852
8319808,Track,Turning In Air,178.916556667
8319808,Minute Second,Descent,44.5918367347
8319808,Minute Second,Grounded,33.306513409961688
8319808,Minute Second,Fast,41.3452012384
8319808,Minute Second,Final Approach,61.3076923077
8319808,Minute Second,Approach And Landing,61.1142857143
8319808,Minute Second,Approach,60.4615384615
8319808,Minute Second,Taxi Out,22.676300578
8319808,Minute Second,Landing,63.0
8319808,Minute Second,Descending,41.3540372671
8319808,Minute Second,Climbing,40.9829787234
8319808,Minute Second,Mobile,40.0045781557
8319808,Minute Second,Cruise,38.8981324278
8319808,Minute Second,Climb Cruise Descent,41.3499222395
8319808,Minute Second,Takeoff Rotation,29.0
8319808,Minute Second,Airborne,41.3499222395
8319808,Minute Second,Climb,41.8502024291
8319808,Minute Second,Level Flight,41.1325648415
8319808,Minute Second,Landing Roll,63.0
8319808,Minute Second,Takeoff Roll,29.0
8319808,Minute Second,Taxi In,66.5744680851
8319808,Minute Second,Takeoff,29.0
8319808,Minute Second,Turning In Air,43.4827586207
8319808,Roll Rate,Descent,0.0014940509915
8319808,Roll Rate,Grounded,-0.00029553314121037695
8319808,Roll Rate,Fast,0.00025502901354
8319808,Roll Rate,Final Approach,0.00580471698113
8319808,Roll Rate,Approach And Landing,0.0149617021277
8319808,Roll Rate,Approach,0.00507115384615
8319808,Roll Rate,Taxi Out,-0.000954052098408
8319808,Roll Rate,Landing,0.0317416666667
8319808,Roll Rate,Descending,-0.00164171206226
8319808,Roll Rate,Climbing,-0.00163817891374
8319808,Roll Rate,Mobile,7.18842001963e-05
8319808,Roll Rate,Cruise,-0.000466362478778
8319808,Roll Rate,Climb Cruise Descent,8.54559595567e-05
8319808,Roll Rate,Takeoff Rotation,0.019338
8319808,Roll Rate,Airborne,0.000128134110787
8319808,Roll Rate,Climb,0.000800708502024
8319808,Roll Rate,Level Flight,-7.93035005413e-05
8319808,Roll Rate,Landing Roll,-0.074715
8319808,Roll Rate,Takeoff Roll,-0.0013734375
8319808,Roll Rate,Taxi In,-0.00188021390374
8319808,Roll Rate,Takeoff,0.0288196721311
8319808,Roll Rate,Turning In Air,-0.16884125
8319808,Turbulence,Descent,0.0342291773203
8319808,Turbulence,Grounded,0.010695639954228205
8319808,Turbulence,Fast,0.0228321419056
8319808,Turbulence,Final Approach,0.0415441307842
8319808,Turbulence,Approach And Landing,0.0415507504943
8319808,Turbulence,Approach,0.0365127047068
8319808,Turbulence,Taxi Out,0.00775130801303
8319808,Turbulence,Landing,0.0544370292915
8319808,Turbulence,Descending,0.0348833201202
8319808,Turbulence,Climbing,0.0241127663623
8319808,Turbulence,Mobile,0.0208615043995
8319808,Turbulence,Cruise,0.0138257223809
8319808,Turbulence,Climb Cruise Descent,0.022617907577
8319808,Turbulence,Takeoff Rotation,0.0609560851273
8319808,Turbulence,Airborne,0.0226663725434
8319808,Turbulence,Climb,0.0215888516451
8319808,Turbulence,Level Flight,0.0165304618076
8319808,Turbulence,Landing Roll,0.0847093185525
8319808,Turbulence,Takeoff Roll,0.0295485001373
8319808,Turbulence,Taxi In,0.0166034560644
8319808,Turbulence,Takeoff,0.0248067313563
8319808,Turbulence,Turning In Air,0.0311746249875
8319808,Pitch Rate,Descent,-0.00043571529745
8319808,Pitch Rate,Grounded,0.0068914709414024901
8319808,Pitch Rate,Fast,4.4625e-05
8319808,Pitch Rate,Final Approach,0.0675758018868
8319808,Pitch Rate,Approach And Landing,0.02360875
8319808,Pitch Rate,Approach,0.00295783653846
8319808,Pitch Rate,Taxi Out,-0.00152630969609
8319808,Pitch Rate,Landing,0.0445553472222
8319808,Pitch Rate,Descending,0.00698503210117
8319808,Pitch Rate,Climbing,-0.00560427449414
8319808,Pitch Rate,Mobile,-0.000116798536147
8319808,Pitch Rate,Cruise,-0.000858009337861
8319808,Pitch Rate,Climb Cruise Descent,-0.00178796252187
8319808,Pitch Rate,Takeoff Rotation,0.5088831
8319808,Pitch Rate,Airborne,-0.00153102842566
8319808,Pitch Rate,Climb,-0.00894022773279
8319808,Pitch Rate,Level Flight,-0.00328279141104
8319808,Pitch Rate,Landing Roll,-0.025268375
8319808,Pitch Rate,Takeoff Roll,0.101279492188
8319808,Pitch Rate,Taxi In,-0.00299625
8319808,Pitch Rate,Takeoff,0.226929098361
8319808,Pitch Rate,Turning In Air,0.05960040625
8319808,Course Selected,Taxi Out,230.26566814
8319808,Course Selected,Climb Cruise Descent,247.133578385
8319808,Course Selected,Turning In Air,253.958155
8319808,Course Selected,Descent,273.95313
8319808,Course Selected,Grounded,241.36081369230766
8319808,Course Selected,Mobile,246.009631885
8319808,Course Selected,Level Flight,239.030493103
8319808,Course Selected,Takeoff,233.96318
8319808,Course Selected,Takeoff Rotation,233.96318
8319808,Course Selected,Fast,247.092803158
8319808,Course Selected,Taxi In,273.95313
8319808,Course Selected,Final Approach,273.95313
8319808,Course Selected,Cruise,232.616131224
8319808,Course Selected,Descending,273.95313
8319808,Course Selected,Landing,273.95313
8319808,Course Selected,Approach And Landing,273.95313
8319808,Course Selected,Climbing,233.96318
8319808,Course Selected,Airborne,247.133578385
8319808,Course Selected,Approach,273.95313
8319808,Course Selected,Climb,233.96318
8319808,Course Selected,Takeoff Roll,233.96318
6985376,Speedbrake,Descent,7.86098484848
6985376,Speedbrake,Grounded,1.9277365501941235
6985376,Speedbrake,Airborne,3.309963815
6985376,Speedbrake,Final Approach,59.7656698113
6985376,Speedbrake,Approach And Landing,58.8125170732
6985376,Speedbrake,Approach,59.6254939024
6985376,Speedbrake,Taxi Out,0.847689403553
6985376,Speedbrake,Landing,55.455525
6985376,Speedbrake,Descending,9.44598771499
6985376,Speedbrake,Climbing,0.891384974093
6985376,Speedbrake,Mobile,2.90343466196
6985376,Speedbrake,Cruise,0.59488470948
6985376,Speedbrake,Climb Cruise Descent,3.309963815
6985376,Speedbrake,Takeoff Rotation,0.882
6985376,Speedbrake,Fast,3.43573868509
6985376,Speedbrake,Climb,0.889650353179
6985376,Speedbrake,Level Flight,0.627653208556
6985376,Speedbrake,Landing Roll,59.74925
6985376,Speedbrake,Takeoff Roll,0.880982758621
6985376,Speedbrake,Taxi In,0.812272727273
6985376,Speedbrake,Takeoff,0.870593333333
6985376,Speedbrake,Turning In Air,0.813166666667
6985376,Engine Target Thrust,Descent,55.2320487484
6985376,Engine Target Thrust,Grounded,123.09264135254989
6985376,Engine Target Thrust,Airborne,77.1304829818
6985376,Engine Target Thrust,Final Approach,53.7139423077
6985376,Engine Target Thrust,Approach And Landing,58.7824754902
6985376,Engine Target Thrust,Approach,52.0548780488
6985376,Engine Target Thrust,Taxi Out,127.165926396
6985376,Engine Target Thrust,Landing,86.365625
6985376,Engine Target Thrust,Descending,56.1737929624
6985376,Engine Target Thrust,Climbing,90.2725622407
6985376,Engine Target Thrust,Mobile,90.9627270434
6985376,Engine Target Thrust,Cruise,89.0988372093
6985376,Engine Target Thrust,Climb Cruise Descent,77.1304829818
6985376,Engine Target Thrust,Takeoff Rotation,46.1778846154
6985376,Engine Target Thrust,Fast,77.1591531682
6985376,Engine Target Thrust,Climb,92.7492439516
6985376,Engine Target Thrust,Level Flight,84.0956550802
6985376,Engine Target Thrust,Landing Roll,87.6375
6985376,Engine Target Thrust,Takeoff Roll,88.425
6985376,Engine Target Thrust,Taxi In,92.3125
6985376,Engine Target Thrust,Takeoff,86.2384868421
6985376,Engine Target Thrust,Turning In Air,56.90625
6985376,Track,Descent,275.10251166
6985376,Track,Grounded,241.48539295441913
6985376,Track,Airborne,282.079156644
6985376,Track,Final Approach,276.212387264
6985376,Track,Approach And Landing,275.506489024
6985376,Track,Approach,276.235978049
6985376,Track,Taxi Out,242.46635
6985376,Track,Landing,272.506215
6985376,Track,Descending,280.201557351
6985376,Track,Climbing,258.019351062
6985376,Track,Mobile,269.63381517
6985376,Track,Cruise,302.576913914
6985376,Track,Climb Cruise Descent,282.079156644
6985376,Track,Takeoff Rotation,180.155561
6985376,Track,Fast,281.700105812
6985376,Track,Climb,261.952978961
6985376,Track,Level Flight,296.130223275
6985376,Track,Landing Roll,275.841275
6985376,Track,Takeoff Roll,179.881925862
6985376,Track,Taxi In,215.184072727
6985376,Track,Takeoff,179.835075
6985376,Track,Turning In Air,251.019358333
6985376,Minute Second,Descent,34.7519788918
6985376,Minute Second,Grounded,23.536585365853657
6985376,Minute Second,Airborne,39.757430489
6985376,Minute Second,Final Approach,49.0
6985376,Minute Second,Approach And Landing,49.0
6985376,Minute Second,Approach,49.0
6985376,Minute Second,Taxi Out,20.8426395939
6985376,Minute Second,Landing,49.0
6985376,Minute Second,Descending,31.4013157895
6985376,Minute Second,Climbing,48.8091286307
6985376,Minute Second,Mobile,34.7753866846
6985376,Minute Second,Cruise,38.4621026895
6985376,Minute Second,Climb Cruise Descent,39.757430489
6985376,Minute Second,Takeoff Rotation,39.0
6985376,Minute Second,Fast,39.780952381
6985376,Minute Second,Climb,49.564516129
6985376,Minute Second,Level Flight,40.1244635193
6985376,Minute Second,Landing Roll,49.0
6985376,Minute Second,Takeoff Roll,39.0
6985376,Minute Second,Taxi In,50.7647058824
6985376,Minute Second,Takeoff,39.0
6985376,Minute Second,Turning In Air,43.0
6985376,Roll Rate,Descent,0.000781719367589
6985376,Roll Rate,Grounded,0.00070769017212660699
6985376,Roll Rate,Airborne,-0.00013691588785
6985376,Roll Rate,Final Approach,-0.00414622641509
6985376,Roll Rate,Approach And Landing,-0.00385902439024
6985376,Roll Rate,Approach,-0.0187591463415
6985376,Roll Rate,Taxi Out,-8.36611675127e-05
6985376,Roll Rate,Landing,0.01867875
6985376,Roll Rate,Descending,0.0214170761671
6985376,Roll Rate,Climbing,0.0161225906736
6985376,Roll Rate,Mobile,0.000118264379415
6985376,Roll Rate,Cruise,-0.00645137614679
6985376,Roll Rate,Climb Cruise Descent,-0.00013691588785
6985376,Roll Rate,Takeoff Rotation,-0.040434
6985376,Roll Rate,Fast,0.000136100524059
6985376,Roll Rate,Climb,0.013127346115
6985376,Roll Rate,Level Flight,-0.0119393582888
6985376,Roll Rate,Landing Roll,0.09669
6985376,Roll Rate,Takeoff Roll,0.00151551724138
6985376,Roll Rate,Taxi In,0.00799090909091
6985376,Roll Rate,Takeoff,0.007618
6985376,Roll Rate,Turning In Air,-1.62615
6985376,Turbulence,Descent,0.00903012674078
6985376,Turbulence,Grounded,0.012833578846720749
6985376,Turbulence,Airborne,0.00871881924704
6985376,Turbulence,Final Approach,0.044120329369
6985376,Turbulence,Approach And Landing,0.0270845864533
6985376,Turbulence,Approach,0.0240919754501
6985376,Turbulence,Taxi Out,0.012632964451
6985376,Turbulence,Landing,0.038150365733
6985376,Turbulence,Descending,0.00897992053442
6985376,Turbulence,Climbing,0.0130858630124
6985376,Turbulence,Mobile,0.00999227955765
6985376,Turbulence,Cruise,0.00570049983813
6985376,Turbulence,Climb Cruise Descent,0.00871881924704
6985376,Turbulence,Takeoff Rotation,0.0518191749825
6985376,Turbulence,Fast,0.0089524728898
6985376,Turbulence,Climb,0.0115580045665
6985376,Turbulence,Level Flight,0.00604470899692
6985376,Turbulence,Landing Roll,0.0533095772396
6985376,Turbulence,Takeoff Roll,0.0300204781305
6985376,Turbulence,Taxi In,0.00848106737038
6985376,Turbulence,Takeoff,0.0183750893197
6985376,Turbulence,Turning In Air,0.0123970063534
6985376,Pitch Rate,Descent,-0.000238831521739
6985376,Pitch Rate,Grounded,0.0045451929751492435
6985376,Pitch Rate,Airborne,-0.00194029864606
6985376,Pitch Rate,Final Approach,0.0236308018868
6985376,Pitch Rate,Approach And Landing,0.00707407317073
6985376,Pitch Rate,Approach,-0.00750280487805
6985376,Pitch Rate,Taxi Out,0.000264896890863
6985376,Pitch Rate,Landing,0.05136071875
6985376,Pitch Rate,Descending,0.00843088963964
6985376,Pitch Rate,Climbing,-0.00667144300518
6985376,Pitch Rate,Mobile,1.47813656239e-05
6985376,Pitch Rate,Cruise,-0.000450201070336
6985376,Pitch Rate,Climb Cruise Descent,-0.00194029864606
6985376,Pitch Rate,Takeoff Rotation,0.650386
6985376,Pitch Rate,Fast,-0.000133468020486
6985376,Pitch Rate,Climb,-0.0119285620585
6985376,Pitch Rate,Level Flight,-0.003572
6985376,Pitch Rate,Landing Roll,-0.00659175
6985376,Pitch Rate,Takeoff Roll,0.170476293103
6985376,Pitch Rate,Taxi In,0.0019975
6985376,Pitch Rate,Takeoff,0.181785816667
6985376,Pitch Rate,Turning In Air,0.1098625
6985376,Course Selected,Taxi Out,18.98424
6985376,Course Selected,Climb Cruise Descent,46.8467169732
6985376,Course Selected,Turning In Air,93.95441
6985376,Course Selected,Descent,93.95441
6985376,Course Selected,Grounded,24.291862654867241
6985376,Course Selected,Mobile,39.7421096505
6985376,Course Selected,Level Flight,31.7996536752
6985376,Course Selected,Takeoff,18.98424
6985376,Course Selected,Takeoff Rotation,18.98424
6985376,Course Selected,Airborne,46.8467169732
6985376,Course Selected,Taxi In,93.95441
6985376,Course Selected,Final Approach,93.95441
6985376,Course Selected,Cruise,20.4542433333
6985376,Course Selected,Descending,90.0086115789
6985376,Course Selected,Landing,93.95441
6985376,Course Selected,Approach And Landing,93.95441
6985376,Course Selected,Climbing,18.98424
6985376,Course Selected,Climb,18.98424
6985376,Course Selected,Approach,93.95441
6985376,Course Selected,Fast,46.7403716412
6985376,Course Selected,Takeoff Roll,18.98424
8319800,Speedbrake,Descent,2.94182210626
8319800,Speedbrake,Grounded,1.5847490729295459
8319800,Speedbrake,Fast,2.18246239222
8319800,Speedbrake,Final Approach,59.8184615385
8319800,Speedbrake,Approach And Landing,56.5332615894
8319800,Speedbrake,Approach,59.7017818182
8319800,Speedbrake,Taxi Out,0.91893697479
8319800,Speedbrake,Landing,48.0323536585
8319800,Speedbrake,Descending,5.58653398058
8319800,Speedbrake,Climbing,0.954795748614
8319800,Speedbrake,Mobile,2.15043590937
