flight_pk,parameter,phases,value
8318937,Roll Rate,Airborne,-0.00106887207966
8318937,Roll Rate,Final Approach,-0.0196482352941
8318937,Roll Rate,Approach And Landing,0.0103341891892
8318937,Roll Rate,Approach,0.00870438311688
8318937,Roll Rate,Taxi Out,0.00313129770992
8318937,Roll Rate,Landing,0.0549375
8318937,Roll Rate,Descending,-0.000980231143552
8318937,Roll Rate,Climbing,-0.00205768307323
8318937,Roll Rate,Turning On Ground,0.00189439655172
8318937,Roll Rate,Mobile,4.14818310524e-05
8318937,Roll Rate,Takeoff,0.0401828571429
8318937,Roll Rate,Climb Cruise Descent,-0.00106086206897
8318937,Roll Rate,Takeoff Rotation,-0.046587
8318937,Roll Rate,Fast,-0.000100113895216
8318937,Roll Rate,Climb,0.00214506507592
8318937,Roll Rate,Level Flight,-0.00119279749478
8318937,Roll Rate,Landing Roll,0.0737732142857
8318937,Roll Rate,Takeoff Roll,0.053619
8318937,Roll Rate,Taxi In,-0.00153760932945
8318937,Roll Rate,Cruise,-0.00593390207715
8318937,Roll Rate,Turning In Air,0.0591634615385
8318937,Turbulence,Taxiing,0.0188875445684
8318937,Turbulence,Descent,0.0150761140744
8318937,Turbulence,Grounded,0.0086762254898465462
8318937,Turbulence,Airborne,0.0157360890009
8318937,Turbulence,Final Approach,0.0298787649946
8318937,Turbulence,Approach And Landing,0.0272740233205
8318937,Turbulence,Approach,0.0265543578711
8318937,Turbulence,Taxi Out,0.0081171874621
8318937,Turbulence,Landing,0.0302338240919
8318937,Turbulence,Descending,0.0139627593556
8318937,Turbulence,Climbing,0.0194932722827
8318937,Turbulence,Turning On Ground,0.0254985044459
8318937,Turbulence,Mobile,0.014120918200831977
8318937,Turbulence,Takeoff,0.0446135254548
8318937,Turbulence,Climb Cruise Descent,0.0157064555542
8318937,Turbulence,Takeoff Rotation,0.0600443372746
8318937,Turbulence,Fast,0.0160216405529
8318937,Turbulence,Climb,0.0178521789708
8318937,Turbulence,Level Flight,0.0124267816669
8318937,Turbulence,Landing Roll,0.0311058978739
8318937,Turbulence,Takeoff Roll,0.0428308177957
8318937,Turbulence,Taxi In,0.019072995575650682
8318937,Turbulence,Cruise,0.00978796922919
8318937,Turbulence,Turning In Air,0.0289407248434
8318937,Pitch Rate,Taxiing,0.000877404718693
8318937,Pitch Rate,Descent,0.000397138554217
8318937,Pitch Rate,Grounded,0.0045250965250965254
8318937,Pitch Rate,Airborne,-0.00427548831865
8318937,Pitch Rate,Final Approach,0.030765
8318937,Pitch Rate,Approach And Landing,-0.0282705405405
8318937,Pitch Rate,Approach,0.000142694805195
8318937,Pitch Rate,Taxi Out,0.000670992366412
8318937,Pitch Rate,Landing,-0.17616625
8318937,Pitch Rate,Descending,0.00255751216545
8318937,Pitch Rate,Climbing,-0.0149709633854
8318937,Pitch Rate,Turning On Ground,-0.0344780172414
8318937,Pitch Rate,Mobile,-0.000145186408683
8318937,Pitch Rate,Takeoff,0.436046785714
8318937,Pitch Rate,Climb Cruise Descent,-0.00506014367816
8318937,Pitch Rate,Takeoff Rotation,0.674193
8318937,Pitch Rate,Fast,-0.00024194191344
8318937,Pitch Rate,Climb,-0.0164097478308
8318937,Pitch Rate,Level Flight,-0.00038995302714
8318937,Pitch Rate,Landing Roll,-0.103596428571
8318937,Pitch Rate,Takeoff Roll,0.345447
8318937,Pitch Rate,Taxi In,0.000432452623907
8318937,Pitch Rate,Cruise,-0.00179321216617
8318937,Pitch Rate,Turning In Air,-0.0240879807692
8318936,Speedbrake,Taxiing,3.32070230436
8318936,Speedbrake,Descent,0.0163057424726
8318936,Speedbrake,Grounded,0.57831245079750826
8318936,Speedbrake,Fast,0.00720824451888
8318936,Speedbrake,Final Approach,0.0
8318936,Speedbrake,Landing,9.28959216102
8318936,Speedbrake,Approach,0.0
8318936,Speedbrake,Taxi Out,0.0
8318936,Speedbrake,Approach And Landing,2.02994791667
8318936,Speedbrake,Descending,0.0
8318936,Speedbrake,Climbing,0.0
8318936,Speedbrake,Turning On Ground,2.28349165483
8318936,Speedbrake,Mobile,0.140058788817
8318936,Speedbrake,Cruise,0.0
8318936,Speedbrake,Climb Cruise Descent,0.00160307622443
8318936,Speedbrake,Takeoff Rotation,0.0
8318936,Speedbrake,Airborne,0.00160296119313
8318936,Speedbrake,Climb,0.0
8318936,Speedbrake,Level Flight,0.0
8318936,Speedbrake,Landing Roll,11.1819893973
8318936,Speedbrake,Takeoff Roll,0.0
8318936,Speedbrake,Taxi In,5.32021318856
8318936,Speedbrake,Takeoff,0.0
8318936,Speedbrake,Turning In Air,0.0
8318936,Zero Fuel Weight,Taxiing,6662.0
8318936,Zero Fuel Weight,Descent,6662.0
8318936,Zero Fuel Weight,Grounded,6662.0
8318936,Zero Fuel Weight,Fast,6662.0
8318936,Zero Fuel Weight,Final Approach,6662.0
8318936,Zero Fuel Weight,Landing,6662.0
8318936,Zero Fuel Weight,Approach,6662.0
8318936,Zero Fuel Weight,Taxi Out,6662.0
8318936,Zero Fuel Weight,Approach And Landing,6662.0
8318936,Zero Fuel Weight,Descending,6662.0
8318936,Zero Fuel Weight,Climbing,6662.0
8318936,Zero Fuel Weight,Turning On Ground,6662.0
8318936,Zero Fuel Weight,Mobile,6662.0
8318936,Zero Fuel Weight,Cruise,6662.0
8318936,Zero Fuel Weight,Climb Cruise Descent,6662.0
8318936,Zero Fuel Weight,Takeoff Rotation,6662.0
8318936,Zero Fuel Weight,Airborne,6662.0
8318936,Zero Fuel Weight,Climb,6662.0
8318936,Zero Fuel Weight,Level Flight,6662.0
8318936,Zero Fuel Weight,Landing Roll,6662.0
8318936,Zero Fuel Weight,Takeoff Roll,6662.0
8318936,Zero Fuel Weight,Taxi In,6662.0
8318936,Zero Fuel Weight,Takeoff,6662.0
8318936,Zero Fuel Weight,Turning In Air,6662.0
8318936,Vertical Speed Recorded,Taxiing,0.0
8318936,Vertical Speed Recorded,Descent,-1859.85964912
8318936,Vertical Speed Recorded,Grounded,0.0
8318936,Vertical Speed Recorded,Fast,-153.517913442
8318936,Vertical Speed Recorded,Final Approach,0.0
8318936,Vertical Speed Recorded,Landing,0.0
8318936,Vertical Speed Recorded,Approach,-193.846153846
8318936,Vertical Speed Recorded,Taxi Out,0.0
8318936,Vertical Speed Recorded,Approach And Landing,-150.447761194
8318936,Vertical Speed Recorded,Descending,-1908.37237237
8318936,Vertical Speed Recorded,Climbing,0.0
8318936,Vertical Speed Recorded,Turning On Ground,0.0
8318936,Vertical Speed Recorded,Mobile,-141.699470899
8318936,Vertical Speed Recorded,Cruise,10.5058865501
8318936,Vertical Speed Recorded,Climb Cruise Descent,-153.782371519
8318936,Vertical Speed Recorded,Takeoff Rotation,0.0
8318936,Vertical Speed Recorded,Airborne,-153.738231917
8318936,Vertical Speed Recorded,Climb,213.213213213
8318936,Vertical Speed Recorded,Level Flight,0.207526488856
8318936,Vertical Speed Recorded,Landing Roll,0.0
8318936,Vertical Speed Recorded,Takeoff Roll,0.0
8318936,Vertical Speed Recorded,Taxi In,0.0
8318936,Vertical Speed Recorded,Takeoff,0.0
8318936,Vertical Speed Recorded,Turning In Air,-864.0
8318936,Roll Rate,Taxiing,-0.00115414915966
8318936,Roll Rate,Descent,-0.00020852189781
8318936,Roll Rate,Grounded,0.00037929452054794532
8318936,Roll Rate,Fast,1.41703088056e-05
8318936,Roll Rate,Final Approach,0.0144776470588
8318936,Roll Rate,Landing,-0.00744915254237
8318936,Roll Rate,Approach,-0.134974407583
8318936,Roll Rate,Taxi Out,8.240625e-05
8318936,Roll Rate,Approach And Landing,-0.107107777778
8318936,Roll Rate,Descending,0.000843284424379
8318936,Roll Rate,Climbing,-0.001952784027
8318936,Roll Rate,Turning On Ground,-0.0104880681818
8318936,Roll Rate,Mobile,5.66852966466e-05
8318936,Roll Rate,Cruise,5.6843724913e-05
8318936,Roll Rate,Climb Cruise Descent,-1.89235737352e-05
8318936,Roll Rate,Takeoff Rotation,0.036039
8318936,Roll Rate,Airborne,-3.62675803674e-05
8318936,Roll Rate,Climb,-0.00182987621905
8318936,Roll Rate,Level Flight,2.00703260572e-06
8318936,Roll Rate,Landing Roll,-0.0392410714286
8318936,Roll Rate,Takeoff Roll,0.021059375
8318936,Roll Rate,Taxi In,0.000446949152542
8318936,Roll Rate,Takeoff,0.039662195122
8318936,Roll Rate,Turning In Air,-0.681225
8318936,Turbulence,Taxiing,0.0162065175523
8318936,Turbulence,Descent,0.0106593563952
8318936,Turbulence,Grounded,0.0044977114803508786
8318936,Turbulence,Fast,0.00983503170261
8318936,Turbulence,Final Approach,0.0101280331724
8318936,Turbulence,Landing,0.0236064887581
8318936,Turbulence,Approach,0.014006633154
8318936,Turbulence,Taxi Out,0.00536167162572
8318936,Turbulence,Approach And Landing,0.0161043793786
8318936,Turbulence,Descending,0.00997586027104
8318936,Turbulence,Climbing,0.0168777851334
8318936,Turbulence,Turning On Ground,0.0165048775113
8318936,Turbulence,Mobile,0.00976024672631
8318936,Turbulence,Cruise,0.00907999771901
8318936,Turbulence,Climb Cruise Descent,0.00977933182096
8318936,Turbulence,Takeoff Rotation,0.0439009723334
8318936,Turbulence,Airborne,0.00978528502173
8318936,Turbulence,Climb,0.0144436140657
8318936,Turbulence,Level Flight,0.00906729567925
8318936,Turbulence,Landing Roll,0.0346844092669
8318936,Turbulence,Takeoff Roll,0.0316100094657
8318936,Turbulence,Taxi In,0.016648454485
8318936,Turbulence,Takeoff,0.0348952553309
8318936,Turbulence,Turning In Air,0.0162192201913
8318936,Pitch Rate,Taxiing,0.00627857142857
8318936,Pitch Rate,Descent,-0.00236592153285
8318936,Pitch Rate,Grounded,0.0040759109589041101
8318936,Pitch Rate,Fast,-0.000116511427957
8318936,Pitch Rate,Final Approach,0.0275333823529
8318936,Pitch Rate,Landing,-0.0737466101695
8318936,Pitch Rate,Approach,0.0145805687204
8318936,Pitch Rate,Taxi Out,-0.000109875
8318936,Pitch Rate,Approach And Landing,-0.00472055555556
8318936,Pitch Rate,Descending,0.00145507900677
8318936,Pitch Rate,Climbing,-0.0131503937008
8318936,Pitch Rate,Turning On Ground,-0.0249715909091
8318936,Pitch Rate,Mobile,-4.0697136054e-05
8318936,Pitch Rate,Cruise,-6.95845598073e-05
8318936,Pitch Rate,Climb Cruise Descent,-0.00115512648009
8318936,Pitch Rate,Takeoff Rotation,0.675951
8318936,Pitch Rate,Airborne,-0.00111168018083
8318936,Pitch Rate,Climb,-0.0109792573143
8318936,Pitch Rate,Level Flight,-0.000181636450817
8318936,Pitch Rate,Landing Roll,-0.180508928571
8318936,Pitch Rate,Takeoff Roll,0.2568328125
8318936,Pitch Rate,Taxi In,0.00469296610169
8318936,Pitch Rate,Takeoff,0.371967073171
8318936,Pitch Rate,Turning In Air,0.00837142857143
8318935,Speedbrake,Taxiing,0.0
8318935,Speedbrake,Descent,0.0
8318935,Speedbrake,Grounded,0.0
8318935,Speedbrake,Airborne,0.0
8318935,Speedbrake,Final Approach,0.0
8318935,Speedbrake,Landing,0.0
8318935,Speedbrake,Approach,0.0
8318935,Speedbrake,Taxi Out,0.0
8318935,Speedbrake,Approach And Landing,0.0
8318935,Speedbrake,Descending,0.0
8318935,Speedbrake,Climbing,0.0
8318935,Speedbrake,Turning On Ground,0.0
8318935,Speedbrake,Mobile,0.0
8318935,Speedbrake,Cruise,0.0
8318935,Speedbrake,Climb Cruise Descent,0.0
8318935,Speedbrake,Takeoff Rotation,0.0
8318935,Speedbrake,Fast,0.0
8318935,Speedbrake,Climb,0.0
8318935,Speedbrake,Level Flight,0.0
8318935,Speedbrake,Landing Roll,0.0
8318935,Speedbrake,Takeoff Roll,0.0
8318935,Speedbrake,Taxi In,0.0
8318935,Speedbrake,Takeoff,0.0
8318935,Speedbrake,Turning In Air,0.0
8318935,Year Recorded,Taxiing,1.48165404776
8318935,Year Recorded,Descent,4.45483193277
8318935,Year Recorded,Grounded,1.46150121065
8318935,Year Recorded,Airborne,10.3545679954
8318935,Year Recorded,Final Approach,1.51282051282
8318935,Year Recorded,Landing,1.47826086957
8318935,Year Recorded,Approach,1.49132947977
8318935,Year Recorded,Taxi Out,1.5
8318935,Year Recorded,Approach And Landing,1.48858447489
8318935,Year Recorded,Descending,4.79714091219
8318935,Year Recorded,Climbing,9.385818561
8318935,Year Recorded,Turning On Ground,1.43333333333
8318935,Year Recorded,Mobile,8.02491554054
8318935,Year Recorded,Cruise,15.567240577
8318935,Year Recorded,Climb Cruise Descent,10.3577561534
8318935,Year Recorded,Takeoff Rotation,0.76
8318935,Year Recorded,Fast,10.3174392097
8318935,Year Recorded,Climb,10.5508982036
8318935,Year Recorded,Level Flight,13.9882886286
8318935,Year Recorded,Landing Roll,1.42857142857
8318935,Year Recorded,Takeoff Roll,0.714285714286
8318935,Year Recorded,Taxi In,1.5045045045
8318935,Year Recorded,Takeoff,1.12844036697
8318935,Year Recorded,Turning In Air,4.57894736842
8318935,Zero Fuel Weight,Taxiing,7207.0
8318935,Zero Fuel Weight,Descent,7207.0
8318935,Zero Fuel Weight,Grounded,7207.0
8318935,Zero Fuel Weight,Airborne,7207.0
8318935,Zero Fuel Weight,Final Approach,7207.0
8318935,Zero Fuel Weight,Landing,7207.0
8318935,Zero Fuel Weight,Approach,7207.0
8318935,Zero Fuel Weight,Taxi Out,7207.0
8318935,Zero Fuel Weight,Approach And Landing,7207.0
8318935,Zero Fuel Weight,Descending,7207.0
8318935,Zero Fuel Weight,Climbing,7207.0
8318935,Zero Fuel Weight,Turning On Ground,7207.0
8318935,Zero Fuel Weight,Mobile,7207.0
8318935,Zero Fuel Weight,Cruise,7207.0
8318935,Zero Fuel Weight,Climb Cruise Descent,7207.0
8318935,Zero Fuel Weight,Takeoff Rotation,7207.0
8318935,Zero Fuel Weight,Fast,7207.0
8318935,Zero Fuel Weight,Climb,7207.0
8318935,Zero Fuel Weight,Level Flight,7207.0
8318935,Zero Fuel Weight,Landing Roll,7207.0
8318935,Zero Fuel Weight,Takeoff Roll,7207.0
8318935,Zero Fuel Weight,Taxi In,7207.0
8318935,Zero Fuel Weight,Takeoff,7207.0
8318935,Zero Fuel Weight,Turning In Air,7207.0
8318935,Day Recorded,Taxiing,9.92952824694
8318935,Day Recorded,Descent,20.6628151261
8318935,Day Recorded,Grounded,10.5331719128
8318935,Day Recorded,Airborne,19.2584398245
8318935,Day Recorded,Final Approach,23.1282051282
8318935,Day Recorded,Landing,20.7173913043
8318935,Day Recorded,Approach,20.8265895954
8318935,Day Recorded,Taxi Out,17.625
8318935,Day Recorded,Approach And Landing,20.803652968
8318935,Day Recorded,Descending,21.9673247107
8318935,Day Recorded,Climbing,25.5328467153
8318935,Day Recorded,Turning On Ground,17.3333333333
8318935,Day Recorded,Mobile,17.0967060811
8318935,Day Recorded,Cruise,15.5793392275
8318935,Day Recorded,Climb Cruise Descent,19.2528143484
8318935,Day Recorded,Takeoff Rotation,38.92
8318935,Day Recorded,Fast,19.3024316109
8318935,Day Recorded,Climb,23.4003421728
8318935,Day Recorded,Level Flight,15.7891953155
8318935,Day Recorded,Landing Roll,20.0714285714
8318935,Day Recorded,Takeoff Roll,37.4285714286
8318935,Day Recorded,Taxi In,17.6306306306
8318935,Day Recorded,Takeoff,25.5229357798
8318935,Day Recorded,Turning In Air,16.2105263158
8318935,Month Recorded,Taxiing,0.0104834012813
8318935,Month Recorded,Descent,8.04359243697
8318935,Month Recorded,Grounded,0.00871670702179
8318935,Month Recorded,Airborne,9.21094793057
8318935,Month Recorded,Final Approach,0.0
8318935,Month Recorded,Landing,0.0
8318935,Month Recorded,Approach,0.0
8318935,Month Recorded,Taxi Out,0.0
8318935,Month Recorded,Approach And Landing,0.0
8318935,Month Recorded,Descending,8.61538461538
8318935,Month Recorded,Climbing,6.3117831074
8318935,Month Recorded,Turning On Ground,0.0
8318935,Month Recorded,Mobile,6.80053490991
8318935,Month Recorded,Cruise,11.3629595161
8318935,Month Recorded,Climb Cruise Descent,9.21446288876
8318935,Month Recorded,Takeoff Rotation,0.0
8318935,Month Recorded,Fast,9.17420212766
8318935,Month Recorded,Climb,7.32164242943
8318935,Month Recorded,Level Flight,10.5697015489
8318935,Month Recorded,Landing Roll,0.0
8318935,Month Recorded,Takeoff Roll,0.0
8318935,Month Recorded,Taxi In,0.0
8318935,Month Recorded,Takeoff,0.0
8318935,Month Recorded,Turning In Air,8.87719298246
8318935,Roll Rate,Taxiing,0.00087317603228810928
8318935,Roll Rate,Descent,-0.00069241563813
8318935,Roll Rate,Grounded,0.00039512503512222535
8318935,Roll Rate,Airborne,0.000150870803929
8318935,Roll Rate,Final Approach,-0.0338040865385
8318935,Roll Rate,Landing,0.0458559782609
8318935,Roll Rate,Approach,-0.0254019147399
8318935,Roll Rate,Taxi Out,0.00097520804438280166
8318935,Roll Rate,Approach And Landing,-0.0104345034247
8318935,Roll Rate,Descending,-0.00221371894146
8318935,Roll Rate,Climbing,0.0195210668665
8318935,Roll Rate,Turning On Ground,-0.006510416666666667
8318935,Roll Rate,Mobile,6.2801446945337616e-05
8318935,Roll Rate,Cruise,0.000490780595626
8318935,Roll Rate,Climb Cruise Descent,0.0
8318935,Roll Rate,Takeoff Rotation,-0.028125
8318935,Roll Rate,Fast,6.67861892097e-05
8318935,Roll Rate,Climb,-0.00105258233533
8318935,Roll Rate,Level Flight,-0.00747086914431
8318935,Roll Rate,Landing Roll,0.00627790178571
8318935,Roll Rate,Takeoff Roll,-0.0418526785714
8318935,Roll Rate,Taxi In,0.00316722972973
8318935,Roll Rate,Takeoff,0.0
8318935,Roll Rate,Turning In Air,-0.00154194078947
8318935,Turbulence,Taxiing,0.0087154085816960585
8318935,Turbulence,Descent,0.0205669665283
8318935,Turbulence,Grounded,0.0096019942528933113
8318935,Turbulence,Airborne,0.0147602527078
8318935,Turbulence,Final Approach,0.0356398362801
8318935,Turbulence,Landing,0.0534921551547
8318935,Turbulence,Approach,0.0242735555376
8318935,Turbulence,Taxi Out,0.012563222890308093
8318935,Turbulence,Approach And Landing,0.0304107956398
8318935,Turbulence,Descending,0.022398072172
8318935,Turbulence,Climbing,0.0134300553476
8318935,Turbulence,Turning On Ground,0.022581448292713122
8318935,Turbulence,Mobile,0.013473522974375301
8318935,Turbulence,Cruise,0.0103154973491
8318935,Turbulence,Climb Cruise Descent,0.014724929348
8318935,Turbulence,Takeoff Rotation,0.060424757909
8318935,Turbulence,Fast,0.0149455216259
8318935,Turbulence,Climb,0.0124100068402
8318935,Turbulence,Level Flight,0.0109557568472
8318935,Turbulence,Landing Roll,0.0561391144209
8318935,Turbulence,Takeoff Roll,0.0386129575432
8318935,Turbulence,Taxi In,0.0168502625425
8318935,Turbulence,Takeoff,0.0121017290412
8318935,Turbulence,Turning In Air,0.00622425625427
8318935,Pitch Rate,Taxiing,0.00047559523809523812
8318935,Pitch Rate,Descent,0.000438526785714
8318935,Pitch Rate,Grounded,0.0008351760760201229
8318935,Pitch Rate,Airborne,-0.000473563322525
8318935,Pitch Rate,Final Approach,0.0278881730769
8318935,Pitch Rate,Landing,-0.0812027173913
8318935,Pitch Rate,Approach,-0.00863658959538
8318935,Pitch Rate,Taxi Out,0.0005479806027017662
8318935,Pitch Rate,Approach And Landing,-0.0238787899543
8318935,Pitch Rate,Descending,0.0039188529612
8318935,Pitch Rate,Climbing,-0.00666735922836
8318935,Pitch Rate,Turning On Ground,0.027838461538461538
8318935,Pitch Rate,Mobile,2.50970873786411e-05
8318935,Pitch Rate,Cruise,-0.000204490460679
8318935,Pitch Rate,Climb Cruise Descent,-0.000536630414043
8318935,Pitch Rate,Takeoff Rotation,0.7540962
8318935,Pitch Rate,Fast,3.75669642857e-05
8318935,Pitch Rate,Climb,-0.0104129726262
8318935,Pitch Rate,Level Flight,-0.000282230827352
8318935,Pitch Rate,Landing Roll,-0.130265535714
8318935,Pitch Rate,Takeoff Roll,0.305522380952
8318935,Pitch Rate,Taxi In,0.00138565315315
8318935,Pitch Rate,Takeoff,0.100992866972
8318935,Pitch Rate,Turning In Air,0.0682303947368
8318935,VOR Bearing,Descent,182.55602419716209
8318935,VOR Bearing,Mobile,137.28004464494961
8318935,VOR Bearing,Turning In Air,120.67087800000002
8318935,VOR Bearing,Airborne,137.28004464494961
8318935,VOR Bearing,Descending,197.47045187901011
8318935,VOR Bearing,Climb Cruise Descent,137.28004464494961
8318935,VOR Bearing,Cruise,96.8727534667
8318935,VOR Bearing,Climbing,145.61447119565219
8318935,VOR Bearing,Climb,170.92668408215664
8318935,VOR Bearing,Level Flight,107.36800097087378
8318935,VOR Bearing,Fast,137.28004464494961
8318934,Speedbrake,Taxiing,0.251273649285
8318934,Speedbrake,Descent,0.02184618972
8318934,Speedbrake,Grounded,0.044118340458399193
8318934,Speedbrake,Airborne,0.0140757236372
8318934,Speedbrake,Final Approach,0.0
8318934,Speedbrake,Approach And Landing,2.22399338942
8318934,Speedbrake,Approach,0.0
8318934,Speedbrake,Taxi Out,0.0343501347536
8318934,Speedbrake,Landing,10.3256835938
8318934,Speedbrake,Descending,0.0
8318934,Speedbrake,Climbing,0.0
8318934,Speedbrake,Turning On Ground,1.44609375
8318934,Speedbrake,Mobile,0.05648699239406485
8318934,Speedbrake,Cruise,0.0
8318934,Speedbrake,Climb Cruise Descent,0.014080199225
8318934,Speedbrake,Takeoff Rotation,0.0
8318934,Speedbrake,Fast,0.0421125222156
8318934,Speedbrake,Climb,0.0
8318934,Speedbrake,Level Flight,0.0
8318934,Speedbrake,Landing Roll,11.1237980769
8318934,Speedbrake,Takeoff Roll,0.0
8318934,Speedbrake,Taxi In,0.617988782051
8318934,Speedbrake,Takeoff,0.0
8318934,Speedbrake,Turning In Air,0.0
8318934,Zero Fuel Weight,Taxiing,6662.0
8318934,Zero Fuel Weight,Descent,6662.0
8318934,Zero Fuel Weight,Grounded,6662.0
8318934,Zero Fuel Weight,Airborne,6662.0
8318934,Zero Fuel Weight,Final Approach,6662.0
8318934,Zero Fuel Weight,Approach And Landing,6662.0
8318934,Zero Fuel Weight,Approach,6662.0
8318934,Zero Fuel Weight,Taxi Out,6662.0
8318934,Zero Fuel Weight,Landing,6662.0
8318934,Zero Fuel Weight,Descending,6662.0
8318934,Zero Fuel Weight,Climbing,6662.0
8318934,Zero Fuel Weight,Turning On Ground,6662.0
8318934,Zero Fuel Weight,Mobile,6662.0
8318934,Zero Fuel Weight,Cruise,6662.0
8318934,Zero Fuel Weight,Climb Cruise Descent,6662.0
8318934,Zero Fuel Weight,Takeoff Rotation,6662.0
8318934,Zero Fuel Weight,Fast,6662.0
8318934,Zero Fuel Weight,Climb,6662.0
8318934,Zero Fuel Weight,Level Flight,6662.0
8318934,Zero Fuel Weight,Landing Roll,6662.0
8318934,Zero Fuel Weight,Takeoff Roll,6662.0
8318934,Zero Fuel Weight,Taxi In,6662.0
8318934,Zero Fuel Weight,Takeoff,6662.0
8318934,Zero Fuel Weight,Turning In Air,6662.0
8318934,Vertical Speed Recorded,Taxiing,0.0
8318934,Vertical Speed Recorded,Descent,-414.201183432
8318934,Vertical Speed Recorded,Grounded,0.0
8318934,Vertical Speed Recorded,Airborne,-263.410419314
8318934,Vertical Speed Recorded,Final Approach,0.0
8318934,Vertical Speed Recorded,Approach And Landing,0.0
8318934,Vertical Speed Recorded,Approach,0.0
8318934,Vertical Speed Recorded,Taxi Out,0.0
8318934,Vertical Speed Recorded,Landing,0.0
8318934,Vertical Speed Recorded,Descending,-642.96
8318934,Vertical Speed Recorded,Climbing,0.0
8318934,Vertical Speed Recorded,Turning On Ground,0.0
8318934,Vertical Speed Recorded,Mobile,-57.6966323407
8318934,Vertical Speed Recorded,Cruise,-1.37704918033
8318934,Vertical Speed Recorded,Climb Cruise Descent,-263.410419314
8318934,Vertical Speed Recorded,Takeoff Rotation,0.0
8318934,Vertical Speed Recorded,Fast,-261.747474747
8318934,Vertical Speed Recorded,Climb,18.9668874172
8318934,Vertical Speed Recorded,Level Flight,-23.1868852459
