flight_pk,parameter,phases,value
8316012,Subframe Counter,Turning In Air,1126.96875
8316012,Subframe Counter,Takeoff Roll,2931.5
8316012,Subframe Counter,Taxi In,484.21259842519686
8316012,Subframe Counter,Takeoff,2927.5
8316012,Subframe Counter,Landing Roll,1118.0
8316012,Zero Fuel Weight,Taxiing,25981.7709536
8316012,Zero Fuel Weight,Descent,25981.7709536
8316012,Zero Fuel Weight,Grounded,25981.7709536
8316012,Zero Fuel Weight,Airborne,25981.7709536
8316012,Zero Fuel Weight,Final Approach,25981.7709536
8316012,Zero Fuel Weight,Approach And Landing,25981.7709536
8316012,Zero Fuel Weight,Approach,25981.7709536
8316012,Zero Fuel Weight,Taxi Out,25981.7709536
8316012,Zero Fuel Weight,Landing,25981.7709536
8316012,Zero Fuel Weight,Descending,25981.7709536
8316012,Zero Fuel Weight,Climbing,25981.7709536
8316012,Zero Fuel Weight,Turning On Ground,25981.7709536
8316012,Zero Fuel Weight,Mobile,25981.7709536
8316012,Zero Fuel Weight,Cruise,25981.7709536
8316012,Zero Fuel Weight,Climb Cruise Descent,25981.7709536
8316012,Zero Fuel Weight,Takeoff Rotation,25981.7709536
8316012,Zero Fuel Weight,Fast,25981.7709536
8316012,Zero Fuel Weight,Climb,25981.7709536
8316012,Zero Fuel Weight,Level Flight,25981.7709536
8316012,Zero Fuel Weight,Turning In Air,25981.7709536
8316012,Zero Fuel Weight,Takeoff Roll,25981.7709536
8316012,Zero Fuel Weight,Taxi In,25981.7709536
8316012,Zero Fuel Weight,Takeoff,25981.7709536
8316012,Zero Fuel Weight,Landing Roll,25981.7709536
8316012,Track Angle Mag,Taxiing,112.43852459
8316012,Track Angle Mag,Descent,130.823650909
8316012,Track Angle Mag,Grounded,200.74267850907822
8316012,Track Angle Mag,Airborne,117.121516985
8316012,Track Angle Mag,Final Approach,130.755399816
8316012,Track Angle Mag,Approach And Landing,126.142853213
8316012,Track Angle Mag,Approach,130.367977061
8316012,Track Angle Mag,Taxi Out,156.388035463
8316012,Track Angle Mag,Landing,117.868652344
8316012,Track Angle Mag,Descending,127.491164435
8316012,Track Angle Mag,Climbing,177.918976815
8316012,Track Angle Mag,Turning On Ground,158.081430288
8316012,Track Angle Mag,Mobile,118.62581921355499
8316012,Track Angle Mag,Cruise,23.254453125
8316012,Track Angle Mag,Climb Cruise Descent,117.121516985
8316012,Track Angle Mag,Takeoff Rotation,326.6015625
8316012,Track Angle Mag,Fast,118.708427803
8316012,Track Angle Mag,Climb,167.780968618
8316012,Track Angle Mag,Level Flight,61.3327148437
8316012,Track Angle Mag,Turning In Air,175.735546875
8316012,Track Angle Mag,Takeoff Roll,326.727120536
8316012,Track Angle Mag,Taxi In,70.21270751953125
8316012,Track Angle Mag,Takeoff,326.89453125
8316012,Track Angle Mag,Landing Roll,131.145368304
8316012,Roll Rate,Taxiing,-0.0021283200460436563
8316012,Roll Rate,Descent,-0.000158203125
8316012,Roll Rate,Grounded,0.00032713632133995037
8316012,Roll Rate,Airborne,-0.00071194136984
8316012,Roll Rate,Final Approach,-0.0183652052239
8316012,Roll Rate,Approach And Landing,0.0300678453947
8316012,Roll Rate,Approach,0.0442959399934
8316012,Roll Rate,Taxi Out,-0.00166646550211
8316012,Roll Rate,Landing,0.0024917445232
8316012,Roll Rate,Descending,-0.0132011953438
8316012,Roll Rate,Climbing,-0.00200155775557
8316012,Roll Rate,Turning On Ground,0.00582948022959
8316012,Roll Rate,Mobile,-9.146478746397695e-05
8316012,Roll Rate,Cruise,-0.000572433930361
8316012,Roll Rate,Climb Cruise Descent,-0.000546632052421
8316012,Roll Rate,Takeoff Rotation,0.0263671875
8316012,Roll Rate,Fast,-7.6760371179e-05
8316012,Roll Rate,Climb,0.00166529605263
8316012,Roll Rate,Level Flight,-0.0200869432136
8316012,Roll Rate,Turning In Air,0.00320434570312
8316012,Roll Rate,Takeoff Roll,0.0439453125
8316012,Roll Rate,Taxi In,-0.0016276041666666667
8316012,Roll Rate,Takeoff,0.00595092773438
8316012,Roll Rate,Landing Roll,0.0154622395833
8316012,Turbulence,Taxiing,0.016370352911002556
8316012,Turbulence,Descent,0.0586200132118
8316012,Turbulence,Grounded,0.0079627062195085415
8316012,Turbulence,Airborne,0.0375905702502
8316012,Turbulence,Final Approach,0.0165464134256
8316012,Turbulence,Approach And Landing,0.0307734841452
8316012,Turbulence,Approach,0.0292046675756
8316012,Turbulence,Taxi Out,0.0250868235694
8316012,Turbulence,Landing,0.0338140770842
8316012,Turbulence,Descending,0.0574008430636
8316012,Turbulence,Climbing,0.0135164484159
8316012,Turbulence,Turning On Ground,0.0231857602662
8316012,Turbulence,Mobile,0.03224766465402544
8316012,Turbulence,Cruise,0.00864114961983
8316012,Turbulence,Climb Cruise Descent,0.0375166414038
8316012,Turbulence,Takeoff Rotation,0.0351333783187
8316012,Turbulence,Fast,0.0376968044653
8316012,Turbulence,Climb,0.0132911836552
8316012,Turbulence,Level Flight,0.0273435065451
8316012,Turbulence,Turning In Air,0.064313483345
8316012,Turbulence,Takeoff Roll,0.0290296238657
8316012,Turbulence,Taxi In,0.0081662568977673693
8316012,Turbulence,Takeoff,0.029515226869
8316012,Turbulence,Landing Roll,0.0471628738802
8316012,Pitch Rate,Taxiing,0.00014988169338335606
8316012,Pitch Rate,Descent,0.0016435546875
8316012,Pitch Rate,Grounded,0.0023522659296348813
8316012,Pitch Rate,Airborne,-0.00337440704061
8316012,Pitch Rate,Final Approach,0.013281978778
8316012,Pitch Rate,Approach And Landing,0.00894325657895
8316012,Pitch Rate,Approach,0.028459264877
8316012,Pitch Rate,Taxi Out,-0.000401186139396
8316012,Pitch Rate,Landing,-0.0288815842461
8316012,Pitch Rate,Descending,0.005661846003
8316012,Pitch Rate,Climbing,-0.0167908456161
8316012,Pitch Rate,Turning On Ground,-0.0165915975765
8316012,Pitch Rate,Mobile,6.6839652377521607e-05
8316012,Pitch Rate,Cruise,-0.00482165502881
8316012,Pitch Rate,Climb Cruise Descent,-0.00371416957047
8316012,Pitch Rate,Takeoff Rotation,0.69697265625
8316012,Pitch Rate,Fast,-0.000235078636736
8316012,Pitch Rate,Climb,-0.0287263569079
8316012,Pitch Rate,Level Flight,-0.0017627317514
8316012,Pitch Rate,Turning In Air,0.0217437744141
8316012,Pitch Rate,Takeoff Roll,0.240600585938
8316012,Pitch Rate,Taxi In,0.001976376488095238
8316012,Pitch Rate,Takeoff,0.317230224609
8316012,Pitch Rate,Landing Roll,-0.0882975260417
8316013,AC Number,Taxiing,47.0
8316013,AC Number,Descent,47.0
8316013,AC Number,Grounded,47.0
8316013,AC Number,Airborne,47.0
8316013,AC Number,Final Approach,47.0
8316013,AC Number,Approach And Landing,47.0
8316013,AC Number,Approach,47.0
8316013,AC Number,Taxi Out,47.0
8316013,AC Number,Landing,47.0
8316013,AC Number,Descending,47.0
8316013,AC Number,Climbing,47.0
8316013,AC Number,Turning On Ground,47.0
8316013,AC Number,Mobile,47.0
8316013,AC Number,Cruise,47.0
8316013,AC Number,Climb Cruise Descent,47.0
8316013,AC Number,Takeoff Rotation,47.0
8316013,AC Number,Fast,47.0
8316013,AC Number,Climb,47.0
8316013,AC Number,Level Flight,47.0
8316013,AC Number,Turning In Air,47.0
8316013,AC Number,Takeoff Roll,47.0
8316013,AC Number,Taxi In,47.0
8316013,AC Number,Takeoff,47.0
8316013,AC Number,Landing Roll,47.0
8316013,Airport Selected,Taxiing,975.217391304
8316013,Airport Selected,Descent,896.424581006
8316013,Airport Selected,Grounded,964.19354838709683
8316013,Airport Selected,Airborne,975.983263598
8316013,Airport Selected,Final Approach,890.0
8316013,Airport Selected,Approach And Landing,890.0
8316013,Airport Selected,Approach,890.0
8316013,Airport Selected,Taxi Out,990.0
8316013,Airport Selected,Landing,890.0
8316013,Airport Selected,Descending,910.199501247
8316013,Airport Selected,Climbing,990.0
8316013,Airport Selected,Turning On Ground,975.714285714
8316013,Airport Selected,Mobile,975.265225933
8316013,Airport Selected,Cruise,990.0
8316013,Airport Selected,Climb Cruise Descent,975.983263598
8316013,Airport Selected,Takeoff Rotation,990.0
8316013,Airport Selected,Fast,975.940759282
8316013,Airport Selected,Climb,990.0
8316013,Airport Selected,Level Flight,990.0
8316013,Airport Selected,Turning In Air,990.0
8316013,Airport Selected,Takeoff Roll,990.0
8316013,Airport Selected,Taxi In,890.0
8316013,Airport Selected,Takeoff,990.0
8316013,Airport Selected,Landing Roll,890.0
8316013,VMin,Turning In Air,138.0
8316013,VMin,Descent,132.21398601398602
8316013,VMin,Climb Cruise Descent,144.60850439882697
8316013,VMin,Mobile,144.60850439882697
8316013,VMin,Level Flight,146.437139562
8316013,VMin,Cruise,146.393195761
8316013,VMin,Takeoff Rotation,132.0
8316013,VMin,Landing,91.166666666666671
8316013,VMin,Final Approach,111.295454545
8316013,VMin,Descending,134.38625
8316013,VMin,Airborne,144.60850439882697
8316013,VMin,Approach And Landing,118.336
8316013,VMin,Climbing,149.59743040685225
8316013,VMin,Climb,150.332608696
8316013,VMin,Approach,119.705882353
8316013,VMin,Fast,144.60850439882697
8316013,Track,Taxiing,156.044821306
8316013,Track,Descent,227.795013812
8316013,Track,Grounded,188.79758067585539
8316013,Track,Airborne,248.681333478
8316013,Track,Final Approach,278.619312807
8316013,Track,Approach And Landing,278.466870064
8316013,Track,Approach,276.401275827
8316013,Track,Taxi Out,174.372103698
8316013,Track,Landing,283.104713728
8316013,Track,Descending,233.83023634
8316013,Track,Climbing,226.988121439
8316013,Track,Turning On Ground,129.216796875
8316013,Track,Mobile,245.036195563
8316013,Track,Cruise,255.705020287
8316013,Track,Climb Cruise Descent,248.681333478
8316013,Track,Takeoff Rotation,307.149609375
8316013,Track,Fast,248.826117223
8316013,Track,Climb,224.154911041
8316013,Track,Level Flight,254.869614175
8316013,Track,Turning In Air,240.635147095
8316013,Track,Takeoff Roll,308.406514348
8316013,Track,Taxi In,34.0095624057
8316013,Track,Takeoff,309.245638166
8316013,Track,Landing Roll,279.309368134
8316013,AC Fleet Ident,Taxiing,2.0
8316013,AC Fleet Ident,Descent,2.0
8316013,AC Fleet Ident,Grounded,2.0
8316013,AC Fleet Ident,Airborne,2.0
8316013,AC Fleet Ident,Final Approach,2.0
8316013,AC Fleet Ident,Approach And Landing,2.0
8316013,AC Fleet Ident,Approach,2.0
8316013,AC Fleet Ident,Taxi Out,2.0
8316013,AC Fleet Ident,Landing,2.0
8316013,AC Fleet Ident,Descending,2.0
8316013,AC Fleet Ident,Climbing,2.0
8316013,AC Fleet Ident,Turning On Ground,2.0
8316013,AC Fleet Ident,Mobile,2.0
8316013,AC Fleet Ident,Cruise,2.0
8316013,AC Fleet Ident,Climb Cruise Descent,2.0
8316013,AC Fleet Ident,Takeoff Rotation,2.0
8316013,AC Fleet Ident,Fast,2.0
8316013,AC Fleet Ident,Climb,2.0
8316013,AC Fleet Ident,Level Flight,2.0
8316013,AC Fleet Ident,Turning In Air,2.0
8316013,AC Fleet Ident,Takeoff Roll,2.0
8316013,AC Fleet Ident,Taxi In,2.0
8316013,AC Fleet Ident,Takeoff,2.0
8316013,AC Fleet Ident,Landing Roll,2.0
8316013,Subframe Counter,Taxiing,1315.3961039
8316013,Subframe Counter,Descent,1972.0
8316013,Subframe Counter,Grounded,1512.8076923076924
8316013,Subframe Counter,Airborne,2041.27921331
8316013,Subframe Counter,Final Approach,2630.5
8316013,Subframe Counter,Approach And Landing,2608.5
8316013,Subframe Counter,Approach,2555.5
8316013,Subframe Counter,Taxi Out,1062.0
8316013,Subframe Counter,Landing,2727.5
8316013,Subframe Counter,Descending,2163.42375
8316013,Subframe Counter,Climbing,1794.5
8316013,Subframe Counter,Turning On Ground,1396.5
8316013,Subframe Counter,Mobile,2009.84053842
8316013,Subframe Counter,Cruise,2087.49003206
8316013,Subframe Counter,Climb Cruise Descent,2041.27921331
8316013,Subframe Counter,Takeoff Rotation,1322.0
8316013,Subframe Counter,Fast,2040.51126408
8316013,Subframe Counter,Climb,1815.5
8316013,Subframe Counter,Level Flight,2043.43656286
8316013,Subframe Counter,Turning In Air,1511.0
8316013,Subframe Counter,Takeoff Roll,1300.0
8316013,Subframe Counter,Taxi In,2813.5
8316013,Subframe Counter,Takeoff,1294.0
8316013,Subframe Counter,Landing Roll,2699.5
8316013,Zero Fuel Weight,Taxiing,25582.609668
8316013,Zero Fuel Weight,Descent,25582.609668
8316013,Zero Fuel Weight,Grounded,25582.609668
8316013,Zero Fuel Weight,Airborne,25582.609668
8316013,Zero Fuel Weight,Final Approach,25582.609668
8316013,Zero Fuel Weight,Approach And Landing,25582.609668
8316013,Zero Fuel Weight,Approach,25582.609668
8316013,Zero Fuel Weight,Taxi Out,25582.609668
8316013,Zero Fuel Weight,Landing,25582.609668
8316013,Zero Fuel Weight,Descending,25582.609668
8316013,Zero Fuel Weight,Climbing,25582.609668
8316013,Zero Fuel Weight,Turning On Ground,25582.609668
8316013,Zero Fuel Weight,Mobile,25582.609668
8316013,Zero Fuel Weight,Cruise,25582.609668
8316013,Zero Fuel Weight,Climb Cruise Descent,25582.609668
8316013,Zero Fuel Weight,Takeoff Rotation,25582.609668
8316013,Zero Fuel Weight,Fast,25582.609668
8316013,Zero Fuel Weight,Climb,25582.609668
8316013,Zero Fuel Weight,Level Flight,25582.609668
8316013,Zero Fuel Weight,Turning In Air,25582.609668
8316013,Zero Fuel Weight,Takeoff Roll,25582.609668
8316013,Zero Fuel Weight,Taxi In,25582.609668
8316013,Zero Fuel Weight,Takeoff,25582.609668
8316013,Zero Fuel Weight,Landing Roll,25582.609668
8316013,Track Angle Mag,Taxiing,155.172809103
8316013,Track Angle Mag,Descent,227.788195051
8316013,Track Angle Mag,Grounded,189.55172631048387
8316013,Track Angle Mag,Airborne,248.699541547
8316013,Track Angle Mag,Final Approach,278.665216619
8316013,Track Angle Mag,Approach And Landing,278.036882267
8316013,Track Angle Mag,Approach,276.043597722
8316013,Track Angle Mag,Taxi Out,173.866992187
8316013,Track Angle Mag,Landing,282.392578125
8316013,Track Angle Mag,Descending,233.841665368
8316013,Track Angle Mag,Climbing,227.165101396
8316013,Track Angle Mag,Turning On Ground,114.923270089
8316013,Track Angle Mag,Mobile,245.097218811
8316013,Track Angle Mag,Cruise,255.715739159
8316013,Track Angle Mag,Climb Cruise Descent,248.699541547
8316013,Track Angle Mag,Takeoff Rotation,306.899414062
8316013,Track Angle Mag,Fast,248.845639569
8316013,Track Angle Mag,Climb,224.238026495
8316013,Track Angle Mag,Level Flight,254.87211762
8316013,Track Angle Mag,Turning In Air,245.244140625
8316013,Track Angle Mag,Takeoff Roll,308.720703125
8316013,Track Angle Mag,Taxi In,50.3558349609
8316013,Track Angle Mag,Takeoff,310.80871582
8316013,Track Angle Mag,Landing Roll,279.382324219
8316013,Roll Rate,Taxiing,0.0010009236035791757
8316013,Roll Rate,Descent,0.000168902319182
8316013,Roll Rate,Grounded,0.0014577328580097086
8316013,Roll Rate,Airborne,-0.000147112668689
8316013,Roll Rate,Final Approach,-0.00599254261364
8316013,Roll Rate,Approach And Landing,-0.0737744708394
8316013,Roll Rate,Approach,-0.107647551208
8316013,Roll Rate,Taxi Out,0.00165207941729
8316013,Roll Rate,Landing,0.00228018130896
8316013,Roll Rate,Descending,-4.11987304688e-05
8316013,Roll Rate,Climbing,0.00194013879654
8316013,Roll Rate,Turning On Ground,0.018310546875
8316013,Roll Rate,Mobile,-4.3181008646949e-05
8316013,Roll Rate,Cruise,-5.20751646801e-05
8316013,Roll Rate,Climb Cruise Descent,-0.000147112668689
8316013,Roll Rate,Takeoff Rotation,-0.02021484375
8316013,Roll Rate,Fast,6.87504888924e-06
8316013,Roll Rate,Climb,-0.000764266304348
8316013,Roll Rate,Level Flight,-2.21754027898e-05
8316013,Roll Rate,Turning In Air,0.01953125
8316013,Roll Rate,Takeoff Roll,0.0166279560811
8316013,Roll Rate,Taxi In,-0.00865589488636
8316013,Roll Rate,Takeoff,-0.0212751116071
8316013,Roll Rate,Landing Roll,-0.0274658203125
8316013,Turbulence,Taxiing,0.015698992188206827
8316013,Turbulence,Descent,0.00872089717618
8316013,Turbulence,Grounded,0.01656725047888406
8316013,Turbulence,Airborne,0.0103941590966
8316013,Turbulence,Final Approach,0.0120462763225
8316013,Turbulence,Approach And Landing,0.0166717535453
8316013,Turbulence,Approach,0.0146746754554
8316013,Turbulence,Taxi Out,0.0153153073785
8316013,Turbulence,Landing,0.0211557590681
8316013,Turbulence,Descending,0.00814313730325
8316013,Turbulence,Climbing,0.0150763999823
8316013,Turbulence,Turning On Ground,0.0227887910929
8316013,Turbulence,Mobile,0.010772822390361802
8316013,Turbulence,Cruise,0.0100947675706
8316013,Turbulence,Climb Cruise Descent,0.0103941590966
8316013,Turbulence,Takeoff Rotation,0.0253261951202
8316013,Turbulence,Fast,0.0104491150383
8316013,Turbulence,Climb,0.0147957781618
8316013,Turbulence,Level Flight,0.0101840313119
8316013,Turbulence,Turning In Air,0.0170283216275
8316013,Turbulence,Takeoff Roll,0.019943600799
8316013,Turbulence,Taxi In,0.0190964049414
8316013,Turbulence,Takeoff,0.0175010240335
8316013,Turbulence,Landing Roll,0.0231939286932
8316013,Pitch Rate,Taxiing,-2.3831514370932755e-05
8316013,Pitch Rate,Descent,0.00274850137579
8316013,Pitch Rate,Grounded,0.0063082787298387099
8316013,Pitch Rate,Airborne,-0.000474668220067
8316013,Pitch Rate,Final Approach,0.0062422318892
8316013,Pitch Rate,Approach And Landing,0.00121360601381
8316013,Pitch Rate,Approach,0.0121865152311
8316013,Pitch Rate,Taxi Out,0.000330415883459
8316013,Pitch Rate,Landing,-0.0234236807193
8316013,Pitch Rate,Descending,0.00381088256836
8316013,Pitch Rate,Climbing,-0.00876568733378
8316013,Pitch Rate,Turning On Ground,0.0267333984375
8316013,Pitch Rate,Mobile,0.0
8316013,Pitch Rate,Cruise,-0.000238933108532
8316013,Pitch Rate,Climb Cruise Descent,-0.000474668220067
8316013,Pitch Rate,Takeoff Rotation,0.606005859375
8316013,Pitch Rate,Fast,4.58336592616e-05
8316013,Pitch Rate,Climb,-0.0152256177819
8316013,Pitch Rate,Level Flight,-0.000386485591479
8316013,Pitch Rate,Turning In Air,0.0048828125
8316013,Pitch Rate,Takeoff Roll,0.18201673353
8316013,Pitch Rate,Taxi In,-0.00266335227273
8316013,Pitch Rate,Takeoff,0.218680245536
8316013,Pitch Rate,Landing Roll,-0.163421630859
8316010,AC Number,Taxiing,47.0
8316010,AC Number,Descent,47.0
8316010,AC Number,Grounded,47.0
8316010,AC Number,Airborne,47.0
8316010,AC Number,Final Approach,47.0
8316010,AC Number,Landing,47.0
8316010,AC Number,Approach,47.0
8316010,AC Number,Taxi Out,47.0
8316010,AC Number,Approach And Landing,47.0
8316010,AC Number,Descending,47.0
8316010,AC Number,Climbing,47.0
8316010,AC Number,Turning On Ground,47.0
8316010,AC Number,Mobile,47.0
8316010,AC Number,Cruise,47.0
8316010,AC Number,Climb Cruise Descent,47.0
8316010,AC Number,Takeoff Rotation,47.0
8316010,AC Number,Fast,47.0
8316010,AC Number,Climb,47.0
8316010,AC Number,Level Flight,47.0
8316010,AC Number,Landing Roll,47.0
8316010,AC Number,Takeoff Roll,47.0
8316010,AC Number,Taxi In,47.0
8316010,AC Number,Takeoff,47.0
8316010,AC Number,Turning In Air,47.0
8316010,Airport Selected,Taxiing,907.619047619
8316010,Airport Selected,Descent,981.616766467
8316010,Airport Selected,Grounded,912.59414225941418
8316010,Airport Selected,Airborne,907.37649063
8316010,Airport Selected,Final Approach,990.0
8316010,Airport Selected,Landing,990.0
8316010,Airport Selected,Approach,990.0
8316010,Airport Selected,Taxi Out,890.0
8316010,Airport Selected,Approach And Landing,990.0
8316010,Airport Selected,Descending,981.089108911
8316010,Airport Selected,Climbing,890.0
8316010,Airport Selected,Turning On Ground,951.538461538
8316010,Airport Selected,Mobile,908.0
8316010,Airport Selected,Cruise,890.0
8316010,Airport Selected,Climb Cruise Descent,907.386363636
8316010,Airport Selected,Takeoff Rotation,890.0
8316010,Airport Selected,Fast,907.477375566
8316010,Airport Selected,Climb,890.0
8316010,Airport Selected,Level Flight,891.896207585
8316010,Airport Selected,Landing Roll,990.0
8316010,Airport Selected,Takeoff Roll,890.0
8316010,Airport Selected,Taxi In,990.0
8316010,Airport Selected,Takeoff,890.0
8316010,Airport Selected,Turning In Air,970.952380952
8316010,VMin,Descent,143.05239521
8316010,VMin,Climb Cruise Descent,155.21400113830393
8316010,VMin,Mobile,155.21400113830393
8316010,VMin,Level Flight,158.427145709
8316010,VMin,Cruise,159.079207921
8316010,VMin,Turning In Air,134.441860465
8316010,VMin,Landing,109.0
8316010,VMin,Final Approach,116.818181818
8316010,VMin,Descending,144.18677686
8316010,VMin,Airborne,155.21400113830393
8316010,VMin,Approach And Landing,120.80530973451327
8316010,VMin,Climbing,152.89236111111111
8316010,VMin,Climb,156.391006843
8316010,VMin,Approach,121.46728972
8316010,VMin,Fast,155.21400113830393
8316010,Track,Taxiing,134.883422488
8316010,Track,Descent,132.661516167
8316010,Track,Grounded,146.0184280842418
8316010,Track,Airborne,81.4335694386
8316010,Track,Final Approach,309.103665785
8316010,Track,Landing,302.24661139
8316010,Track,Approach,309.26511105
8316010,Track,Taxi Out,152.588314674
8316010,Track,Approach And Landing,307.378071376
8316010,Track,Descending,120.471463073
8316010,Track,Climbing,54.178662091
8316010,Track,Turning On Ground,123.94965091
8316010,Track,Mobile,89.1336542632
8316010,Track,Cruise,73.3835053162
8316010,Track,Climb Cruise Descent,81.398709987
8316010,Track,Takeoff Rotation,98.8879669189
8316010,Track,Fast,81.8638868964
8316010,Track,Climb,61.9829345017
8316010,Track,Level Flight,76.3065478166
8316010,Track,Landing Roll,309.34705881
8316010,Track,Takeoff Roll,101.16897583
8316010,Track,Taxi In,184.322485562
8316010,Track,Takeoff,101.900437518
8316010,Track,Turning In Air,135.679217252
8316010,AC Fleet Ident,Taxiing,2.0
8316010,AC Fleet Ident,Descent,2.0
8316010,AC Fleet Ident,Grounded,2.0
8316010,AC Fleet Ident,Airborne,2.0
