flight_pk,parameter,phases,value
8339989,EBHA Battery Current,Landing,4.82
8339989,EBHA Battery Current,Approach,4.50806451613
8339989,EBHA Battery Current,Taxi Out,3.6875
8339989,EBHA Battery Current,Approach And Landing,4.59770114943
8339989,EBHA Battery Current,Descending,4.88530927835
8339989,EBHA Battery Current,Climbing,4.02067669173
8339989,EBHA Battery Current,Turning On Ground,9.40909090909
8339989,EBHA Battery Current,Mobile,5.24827586207
8339989,EBHA Battery Current,Cruise,4.97758734344
8339989,EBHA Battery Current,Climb Cruise Descent,4.84220100045
8339989,EBHA Battery Current,Takeoff Rotation,4.0
8339989,EBHA Battery Current,Airborne,4.84220100045
8339989,EBHA Battery Current,Climb,4.01901140684
8339989,EBHA Battery Current,Level Flight,4.97694334651
8339989,EBHA Battery Current,Landing Roll,4.0
8339989,EBHA Battery Current,Takeoff Roll,4.2
8339989,EBHA Battery Current,Taxi In,16.475
8339989,EBHA Battery Current,Takeoff,4.16666666667
8339989,EBHA Battery Current,Turning In Air,4.75
8339989,Brake Inboard Accumulator Press,Taxiing,3151.61349693
8339989,Brake Inboard Accumulator Press,Descent,3171.49577805
8339989,Brake Inboard Accumulator Press,Grounded,3039.7651376146787
8339989,Brake Inboard Accumulator Press,Fast,3108.37059591
8339989,Brake Inboard Accumulator Press,Final Approach,3342.53763441
8339989,Brake Inboard Accumulator Press,Landing,3161.6
8339989,Brake Inboard Accumulator Press,Approach,3306.72580645
8339989,Brake Inboard Accumulator Press,Taxi Out,2908.26422018
8339989,Brake Inboard Accumulator Press,Approach And Landing,3265.2722063
8339989,Brake Inboard Accumulator Press,Descending,3168.31423052
8339989,Brake Inboard Accumulator Press,Climbing,3195.59322034
8339989,Brake Inboard Accumulator Press,Turning On Ground,3108.0
8339989,Brake Inboard Accumulator Press,Mobile,3100.6099564
8339989,Brake Inboard Accumulator Press,Cruise,3075.52076467
8339989,Brake Inboard Accumulator Press,Climb Cruise Descent,3108.12643547
8339989,Brake Inboard Accumulator Press,Takeoff Rotation,3129.12
8339989,Brake Inboard Accumulator Press,Airborne,3108.12824011
8339989,Brake Inboard Accumulator Press,Climb,3195.42150333
8339989,Brake Inboard Accumulator Press,Level Flight,3075.53088453
8339989,Brake Inboard Accumulator Press,Landing Roll,3352.8
8339989,Brake Inboard Accumulator Press,Takeoff Roll,3111.78947368
8339989,Brake Inboard Accumulator Press,Taxi In,3188.59
8339989,Brake Inboard Accumulator Press,Takeoff,3106.47058824
8339989,Brake Inboard Accumulator Press,Turning In Air,3250.66666667
8339989,Park Brake Outboard Press,Taxiing,9.42944785276
8339989,Park Brake Outboard Press,Descent,75.7273823884
8339989,Park Brake Outboard Press,Grounded,104.06605504587156
8339989,Park Brake Outboard Press,Fast,76.1465854719
8339989,Park Brake Outboard Press,Final Approach,30.3225806452
8339989,Park Brake Outboard Press,Landing,33.96
8339989,Park Brake Outboard Press,Approach,58.435483871
8339989,Park Brake Outboard Press,Taxi Out,108.939449541
8339989,Park Brake Outboard Press,Approach And Landing,51.335243553
8339989,Park Brake Outboard Press,Descending,75.4565357373
8339989,Park Brake Outboard Press,Climbing,60.3352165725
8339989,Park Brake Outboard Press,Turning On Ground,1.33333333333
8339989,Park Brake Outboard Press,Mobile,39.785055257
8339989,Park Brake Outboard Press,Cruise,21.6822676335
8339989,Park Brake Outboard Press,Climb Cruise Descent,36.545764639
8339989,Park Brake Outboard Press,Takeoff Rotation,1.12
8339989,Park Brake Outboard Press,Airborne,36.5416098226
8339989,Park Brake Outboard Press,Climb,61.164605138
8339989,Park Brake Outboard Press,Level Flight,21.6952726075
8339989,Park Brake Outboard Press,Landing Roll,27.2
8339989,Park Brake Outboard Press,Takeoff Roll,1.26315789474
8339989,Park Brake Outboard Press,Taxi In,13.54
8339989,Park Brake Outboard Press,Takeoff,0.941176470588
8339989,Park Brake Outboard Press,Turning In Air,84.8888888889
8339989,Zero Fuel Weight,Taxiing,24721.0
8339989,Zero Fuel Weight,Descent,24721.0
8339989,Zero Fuel Weight,Grounded,24721.0
8339989,Zero Fuel Weight,Fast,24721.0
8339989,Zero Fuel Weight,Final Approach,24721.0
8339989,Zero Fuel Weight,Landing,24721.0
8339989,Zero Fuel Weight,Approach,24721.0
8339989,Zero Fuel Weight,Taxi Out,24721.0
8339989,Zero Fuel Weight,Approach And Landing,24721.0
8339989,Zero Fuel Weight,Descending,24721.0
8339989,Zero Fuel Weight,Climbing,24721.0
8339989,Zero Fuel Weight,Turning On Ground,24721.0
8339989,Zero Fuel Weight,Mobile,24721.0
8339989,Zero Fuel Weight,Cruise,24721.0
8339989,Zero Fuel Weight,Climb Cruise Descent,24721.0
8339989,Zero Fuel Weight,Takeoff Rotation,24721.0
8339989,Zero Fuel Weight,Airborne,24721.0
8339989,Zero Fuel Weight,Climb,24721.0
8339989,Zero Fuel Weight,Level Flight,24721.0
8339989,Zero Fuel Weight,Landing Roll,24721.0
8339989,Zero Fuel Weight,Takeoff Roll,24721.0
8339989,Zero Fuel Weight,Taxi In,24721.0
8339989,Zero Fuel Weight,Takeoff,24721.0
8339989,Zero Fuel Weight,Turning In Air,24721.0
8339989,Win Config Active DU Secondary,Taxiing,0.0
8339989,Win Config Active DU Secondary,Descent,0.0
8339989,Win Config Active DU Secondary,Grounded,0.0
8339989,Win Config Active DU Secondary,Fast,0.0
8339989,Win Config Active DU Secondary,Final Approach,0.0
8339989,Win Config Active DU Secondary,Landing,0.0
8339989,Win Config Active DU Secondary,Approach,0.0
8339989,Win Config Active DU Secondary,Taxi Out,0.0
8339989,Win Config Active DU Secondary,Approach And Landing,0.0
8339989,Win Config Active DU Secondary,Descending,0.0
8339989,Win Config Active DU Secondary,Climbing,0.0
8339989,Win Config Active DU Secondary,Turning On Ground,0.0
8339989,Win Config Active DU Secondary,Mobile,0.0
8339989,Win Config Active DU Secondary,Cruise,0.0
8339989,Win Config Active DU Secondary,Climb Cruise Descent,0.0
8339989,Win Config Active DU Secondary,Takeoff Rotation,0.0
8339989,Win Config Active DU Secondary,Airborne,0.0
8339989,Win Config Active DU Secondary,Climb,0.0
8339989,Win Config Active DU Secondary,Level Flight,0.0
8339989,Win Config Active DU Secondary,Landing Roll,0.0
8339989,Win Config Active DU Secondary,Takeoff Roll,0.0
8339989,Win Config Active DU Secondary,Taxi In,0.0
8339989,Win Config Active DU Secondary,Takeoff,0.0
8339989,Win Config Active DU Secondary,Turning In Air,0.0
8339989,Vertical Proportional Deviation,Taxiing,0.0
8339989,Vertical Proportional Deviation,Descent,0.0
8339989,Vertical Proportional Deviation,Grounded,-0.025163826998689385
8339989,Vertical Proportional Deviation,Fast,-0.00198844217983
8339989,Vertical Proportional Deviation,Final Approach,0.0
8339989,Vertical Proportional Deviation,Landing,0.0
8339989,Vertical Proportional Deviation,Approach,0.0
8339989,Vertical Proportional Deviation,Taxi Out,-0.0503276539974
8339989,Vertical Proportional Deviation,Approach And Landing,0.0
8339989,Vertical Proportional Deviation,Descending,0.0
8339989,Vertical Proportional Deviation,Climbing,0.0
8339989,Vertical Proportional Deviation,Turning On Ground,0.0
8339989,Vertical Proportional Deviation,Mobile,-0.00278095624339
8339989,Vertical Proportional Deviation,Cruise,0.0
8339989,Vertical Proportional Deviation,Climb Cruise Descent,0.0
8339989,Vertical Proportional Deviation,Takeoff Rotation,0.0
8339989,Vertical Proportional Deviation,Airborne,0.0
8339989,Vertical Proportional Deviation,Climb,0.0
8339989,Vertical Proportional Deviation,Level Flight,0.0
8339989,Vertical Proportional Deviation,Landing Roll,0.0
8339989,Vertical Proportional Deviation,Takeoff Roll,0.0
8339989,Vertical Proportional Deviation,Taxi In,0.0
8339989,Vertical Proportional Deviation,Takeoff,0.0
8339989,Vertical Proportional Deviation,Turning In Air,0.0
8339989,Win Config Active DU Primary,Taxiing,1.0
8339989,Win Config Active DU Primary,Descent,1.0
8339989,Win Config Active DU Primary,Grounded,0.87132352941176472
8339989,Win Config Active DU Primary,Fast,0.999565028273
8339989,Win Config Active DU Primary,Final Approach,1.0
8339989,Win Config Active DU Primary,Landing,1.0
8339989,Win Config Active DU Primary,Approach,1.0
8339989,Win Config Active DU Primary,Taxi Out,0.742647058824
8339989,Win Config Active DU Primary,Approach And Landing,1.0
8339989,Win Config Active DU Primary,Descending,1.0
8339989,Win Config Active DU Primary,Climbing,1.0
8339989,Win Config Active DU Primary,Turning On Ground,1.0
8339989,Win Config Active DU Primary,Mobile,0.985801217039
8339989,Win Config Active DU Primary,Cruise,1.0
8339989,Win Config Active DU Primary,Climb Cruise Descent,1.0
8339989,Win Config Active DU Primary,Takeoff Rotation,1.0
8339989,Win Config Active DU Primary,Airborne,1.0
8339989,Win Config Active DU Primary,Climb,1.0
8339989,Win Config Active DU Primary,Level Flight,1.0
8339989,Win Config Active DU Primary,Landing Roll,1.0
8339989,Win Config Active DU Primary,Takeoff Roll,1.0
8339989,Win Config Active DU Primary,Taxi In,1.0
8339989,Win Config Active DU Primary,Takeoff,1.0
8339989,Win Config Active DU Primary,Turning In Air,1.0
8339989,FCUPS Battery Voltage,Taxiing,27.3171779141
8339989,FCUPS Battery Voltage,Descent,27.3
8339989,FCUPS Battery Voltage,Grounded,27.313602941176473
8339989,FCUPS Battery Voltage,Fast,27.3005219661
8339989,FCUPS Battery Voltage,Final Approach,27.3
8339989,FCUPS Battery Voltage,Landing,27.32
8339989,FCUPS Battery Voltage,Approach,27.3
8339989,FCUPS Battery Voltage,Taxi Out,27.3036764706
8339989,FCUPS Battery Voltage,Approach And Landing,27.3057471264
8339989,FCUPS Battery Voltage,Descending,27.3
8339989,FCUPS Battery Voltage,Climbing,27.3
8339989,FCUPS Battery Voltage,Turning On Ground,27.3090909091
8339989,FCUPS Battery Voltage,Mobile,27.3017444219
8339989,FCUPS Battery Voltage,Cruise,27.3005273566
8339989,FCUPS Battery Voltage,Climb Cruise Descent,27.3003638017
8339989,FCUPS Battery Voltage,Takeoff Rotation,27.3
8339989,FCUPS Battery Voltage,Airborne,27.3003638017
8339989,FCUPS Battery Voltage,Climb,27.3
8339989,FCUPS Battery Voltage,Level Flight,27.3005270092
8339989,FCUPS Battery Voltage,Landing Roll,27.3
8339989,FCUPS Battery Voltage,Takeoff Roll,27.3
8339989,FCUPS Battery Voltage,Taxi In,27.325
8339989,FCUPS Battery Voltage,Takeoff,27.3
8339989,FCUPS Battery Voltage,Turning In Air,27.3
8339989,Roll Trim,Taxiing,0.123747843175
8339989,Roll Trim,Descent,0.13369128845
8339989,Roll Trim,Grounded,0.11796695814220183
8339989,Roll Trim,Fast,0.118627494291
8339989,Roll Trim,Final Approach,0.137033770161
8339989,Roll Trim,Landing,0.13447265625
8339989,Roll Trim,Approach,0.13679750504
8339989,Roll Trim,Taxi Out,0.106275086009
8339989,Roll Trim,Approach And Landing,0.135991224928
8339989,Roll Trim,Descending,0.133731839585
8339989,Roll Trim,Climbing,0.121573755297
8339989,Roll Trim,Turning On Ground,0.123465401786
8339989,Roll Trim,Mobile,0.118634075902
8339989,Roll Trim,Cruise,0.114165113093
8339989,Roll Trim,Climb Cruise Descent,0.11872979143
8339989,Roll Trim,Takeoff Rotation,0.116015625
8339989,Roll Trim,Airborne,0.118726285385
8339989,Roll Trim,Climb,0.121424536156
8339989,Roll Trim,Level Flight,0.114181083738
8339989,Roll Trim,Landing Roll,0.1318359375
8339989,Roll Trim,Takeoff Roll,0.106393914474
8339989,Roll Trim,Taxi In,0.13095703125
8339989,Roll Trim,Takeoff,0.111155790441
8339989,Roll Trim,Turning In Air,0.13671875
8339989,AOA Normalized,Taxiing,0.0788664086465
8339989,AOA Normalized,Descent,0.360074732358
8339989,AOA Normalized,Grounded,-0.092710722477064217
8339989,AOA Normalized,Fast,0.42805996663
8339989,AOA Normalized,Final Approach,0.584645917339
8339989,AOA Normalized,Landing,0.302216796875
8339989,AOA Normalized,Approach,0.521118164062
8339989,AOA Normalized,Taxi Out,-0.241078340023
8339989,AOA Normalized,Approach And Landing,0.458469511103
8339989,AOA Normalized,Descending,0.36003966617
8339989,AOA Normalized,Climbing,0.354450807733
8339989,AOA Normalized,Turning On Ground,0.0897739955357
8339989,AOA Normalized,Mobile,0.384467398674
8339989,AOA Normalized,Cruise,0.480432700231
8339989,AOA Normalized,Climb Cruise Descent,0.442577236711
8339989,AOA Normalized,Takeoff Rotation,0.39234375
8339989,AOA Normalized,Airborne,0.442593979152
8339989,AOA Normalized,Climb,0.353982070647
8339989,AOA Normalized,Level Flight,0.480446069171
8339989,AOA Normalized,Landing Roll,0.31103515625
8339989,AOA Normalized,Takeoff Roll,0.197008634868
8339989,AOA Normalized,Taxi In,0.0
8339989,AOA Normalized,Takeoff,0.245921415441
8339989,AOA Normalized,Turning In Air,0.494845920139
8339989,Sideslip,Taxiing,0.0
8339989,Sideslip,Descent,0.066474574035
8339989,Sideslip,Grounded,0.25181873566513763
8339989,Sideslip,Fast,0.112587164256
8339989,Sideslip,Final Approach,0.178616431452
8339989,Sideslip,Landing,2.18056640625
8339989,Sideslip,Approach,0.058830015121
8339989,Sideslip,Taxi Out,0.345918147936
8339989,Sideslip,Approach And Landing,0.674415741404
8339989,Sideslip,Descending,0.0542171402125
8339989,Sideslip,Climbing,0.0763870497881
8339989,Sideslip,Turning On Ground,0.0
8339989,Sideslip,Mobile,0.113848790936
8339989,Sideslip,Cruise,0.108298978762
8339989,Sideslip,Climb Cruise Descent,0.0964748258954
8339989,Sideslip,Takeoff Rotation,-0.875390625
8339989,Sideslip,Airborne,0.0964538657486
8339989,Sideslip,Climb,0.0765175279496
8339989,Sideslip,Level Flight,0.108259939672
8339989,Sideslip,Landing Roll,2.7509765625
8339989,Sideslip,Takeoff Roll,-4.95425575658
8339989,Sideslip,Taxi In,0.0
8339989,Sideslip,Takeoff,-2.81508501838
8339989,Sideslip,Turning In Air,0.6884765625
8339989,Roll Rate,Taxiing,-0.000876210218558
8339989,Roll Rate,Descent,0.000609615312123
8339989,Roll Rate,Grounded,-0.009388316761363636
8339989,Roll Rate,Fast,-0.00030595594234430242
8339989,Roll Rate,Final Approach,0.0311869959677
8339989,Roll Rate,Landing,-0.01318359375
8339989,Roll Rate,Approach,0.00832834551411
8339989,Roll Rate,Taxi Out,-0.019542161312849162
8339989,Roll Rate,Approach And Landing,0.00566630103868
8339989,Roll Rate,Descending,0.00964929269961
8339989,Roll Rate,Climbing,0.000248278601695
8339989,Roll Rate,Turning On Ground,-0.0235421316964
8339989,Roll Rate,Mobile,-0.00087530601958525341
8339989,Roll Rate,Cruise,9.7768905529e-05
8339989,Roll Rate,Climb Cruise Descent,9.74341777999e-05
8339989,Roll Rate,Takeoff Rotation,-0.0703125
8339989,Roll Rate,Airborne,9.49250724761e-05
8339989,Roll Rate,Climb,0.000669005708849
8339989,Roll Rate,Level Flight,0.000104959155205
8339989,Roll Rate,Landing Roll,-0.07470703125
8339989,Roll Rate,Takeoff Roll,-0.00346936677632
8339989,Roll Rate,Taxi In,-0.00159301757813
8339989,Roll Rate,Takeoff,-0.00710880055147
8339989,Roll Rate,Turning In Air,-0.47119140625
8339989,Turbulence,Taxiing,0.0100214876549
8339989,Turbulence,Descent,0.0122157185183
8339989,Turbulence,Grounded,0.018274597095565708
8339989,Turbulence,Fast,0.011253714734056347
8339989,Turbulence,Final Approach,0.0349540025195
8339989,Turbulence,Landing,0.0173212662388
8339989,Turbulence,Approach,0.0238030889821
8339989,Turbulence,Taxi Out,0.027344604658803961
8339989,Turbulence,Approach And Landing,0.0220576537865
8339989,Turbulence,Descending,0.0120328892228
8339989,Turbulence,Climbing,0.0188276986482
8339989,Turbulence,Turning On Ground,0.00936090498337
8339989,Turbulence,Mobile,0.012009692690422433
8339989,Turbulence,Cruise,0.00967820984337
8339989,Turbulence,Climb Cruise Descent,0.0112629698384
8339989,Turbulence,Takeoff Rotation,0.0562031748716
8339989,Turbulence,Airborne,0.011267571311
8339989,Turbulence,Climb,0.0179780118433
8339989,Turbulence,Level Flight,0.00968146070448
8339989,Turbulence,Landing Roll,0.0221957651131
8339989,Turbulence,Takeoff Roll,0.0219148026933
8339989,Turbulence,Taxi In,0.0092286800342
8339989,Turbulence,Takeoff,0.0206172463923
8339989,Turbulence,Turning In Air,0.0225312529452
8339989,Pitch Rate,Taxiing,0.000337003930215
8339989,Pitch Rate,Descent,0.000934301728362
8339989,Pitch Rate,Grounded,-0.00059705507730147575
8339989,Pitch Rate,Fast,-0.00024139866546107197
8339989,Pitch Rate,Final Approach,-0.00189012096774
8339989,Pitch Rate,Landing,-0.0292236328125
8339989,Pitch Rate,Approach,0.0062019594254
8339989,Pitch Rate,Taxi Out,-0.0058803013392857142
8339989,Pitch Rate,Approach And Landing,-0.00201468481375
8339989,Pitch Rate,Descending,0.00392621513804
8339989,Pitch Rate,Climbing,-0.003662109375
8339989,Pitch Rate,Turning On Ground,-0.0143868582589
8339989,Pitch Rate,Mobile,-0.00038845204983616554
8339989,Pitch Rate,Cruise,-0.000146653358294
8339989,Pitch Rate,Climb Cruise Descent,-0.000403477428582
8339989,Pitch Rate,Takeoff Rotation,0.719384765625
8339989,Pitch Rate,Airborne,-0.000377202261681
8339989,Pitch Rate,Climb,-0.0132128627498
8339989,Pitch Rate,Level Flight,-0.000175535138877
8339989,Pitch Rate,Landing Roll,-0.327392578125
8339989,Pitch Rate,Takeoff Roll,0.385677939967
8339989,Pitch Rate,Taxi In,-0.00211486816406
8339989,Pitch Rate,Takeoff,0.293076459099
8339989,Pitch Rate,Turning In Air,0.1513671875
8339989,Park Brake Inboard Press,Taxiing,48.0552147239
8339989,Park Brake Inboard Press,Descent,32.0747889023
8339989,Park Brake Inboard Press,Grounded,304.04403669724769
8339989,Park Brake Inboard Press,Fast,57.8812527186
8339989,Park Brake Inboard Press,Final Approach,3.52688172043
8339989,Park Brake Inboard Press,Landing,1.52
8339989,Park Brake Inboard Press,Approach,32.1290322581
8339989,Park Brake Inboard Press,Taxi Out,487.464220183
8339989,Park Brake Inboard Press,Approach And Landing,23.2779369628
8339989,Park Brake Inboard Press,Descending,29.8699291693
8339989,Park Brake Inboard Press,Climbing,64.4821092279
8339989,Park Brake Inboard Press,Turning On Ground,40.8571428571
8339989,Park Brake Inboard Press,Mobile,42.7740038528
8339989,Park Brake Inboard Press,Cruise,1.7587343441
8339989,Park Brake Inboard Press,Climb Cruise Descent,15.05764639
8339989,Park Brake Inboard Press,Takeoff Rotation,43.84
8339989,Park Brake Inboard Press,Airborne,15.0645748067
8339989,Park Brake Inboard Press,Climb,64.9514747859
8339989,Park Brake Inboard Press,Level Flight,1.76511283149
8339989,Park Brake Inboard Press,Landing Roll,0.8
8339989,Park Brake Inboard Press,Takeoff Roll,75.5789473684
8339989,Park Brake Inboard Press,Taxi In,45.4
8339989,Park Brake Inboard Press,Takeoff,72.9411764706
8339989,Park Brake Inboard Press,Turning In Air,91.7777777778
8339989,FCUPS Battery Current,Taxiing,0.0521472392638
8339989,FCUPS Battery Current,Descent,-0.018115942029
8339989,FCUPS Battery Current,Grounded,13.183823529411764
8339989,FCUPS Battery Current,Fast,-0.0387124836886
8339989,FCUPS Battery Current,Final Approach,-0.0217391304348
8339989,FCUPS Battery Current,Landing,0.02
8339989,FCUPS Battery Current,Approach,-0.0403225806452
8339989,FCUPS Battery Current,Taxi Out,26.2867647059
8339989,FCUPS Battery Current,Approach And Landing,-0.0229885057471
8339989,FCUPS Battery Current,Descending,-0.0244845360825
8339989,FCUPS Battery Current,Climbing,-0.291353383459
8339989,FCUPS Battery Current,Turning On Ground,-0.0454545454545
8339989,FCUPS Battery Current,Mobile,1.42190669371
8339989,FCUPS Battery Current,Cruise,0.00164798945287
8339989,FCUPS Battery Current,Climb Cruise Descent,-0.037744429286
8339989,FCUPS Battery Current,Takeoff Rotation,-0.333333333333
8339989,FCUPS Battery Current,Airborne,-0.037744429286
8339989,FCUPS Battery Current,Climb,-0.28897338403
8339989,FCUPS Battery Current,Level Flight,0.00164690382082
8339989,FCUPS Battery Current,Landing Roll,0.25
8339989,FCUPS Battery Current,Takeoff Roll,0.1
8339989,FCUPS Battery Current,Taxi In,0.115
8339989,FCUPS Battery Current,Takeoff,0.166666666667
8339989,FCUPS Battery Current,Turning In Air,0.125
8339989,EBHA Battery Voltage,Taxiing,28.1877300613
8339989,EBHA Battery Voltage,Descent,28.2190821256
8339989,EBHA Battery Voltage,Grounded,28.192279411764705
8339989,EBHA Battery Voltage,Fast,28.2195737277
8339989,EBHA Battery Voltage,Final Approach,28.1869565217
8339989,EBHA Battery Voltage,Landing,28.184
8339989,EBHA Battery Voltage,Approach,28.1935483871
8339989,EBHA Battery Voltage,Taxi Out,28.1882352941
8339989,EBHA Battery Voltage,Approach And Landing,28.1908045977
8339989,EBHA Battery Voltage,Descending,28.2198453608
8339989,EBHA Battery Voltage,Climbing,28.1796992481
8339989,EBHA Battery Voltage,Turning On Ground,28.1818181818
8339989,EBHA Battery Voltage,Mobile,28.2183772819
8339989,EBHA Battery Voltage,Cruise,28.229531971
8339989,EBHA Battery Voltage,Climb Cruise Descent,28.2215552524
8339989,EBHA Battery Voltage,Takeoff Rotation,28.2166666667
8339989,EBHA Battery Voltage,Airborne,28.2215552524
8339989,EBHA Battery Voltage,Climb,28.1794676806
8339989,EBHA Battery Voltage,Level Flight,28.2295783926
8339989,EBHA Battery Voltage,Landing Roll,28.1
8339989,EBHA Battery Voltage,Takeoff Roll,28.2
8339989,EBHA Battery Voltage,Taxi In,28.197
8339989,EBHA Battery Voltage,Takeoff,28.1888888889
8339989,EBHA Battery Voltage,Turning In Air,28.25
8339988,Lateral Proportional Deviation,Taxiing,-5.30560271647e-06
8339988,Lateral Proportional Deviation,Descent,0.0
8339988,Lateral Proportional Deviation,Grounded,-2.7512677841949576e-06
8339988,Lateral Proportional Deviation,Airborne,0.0
8339988,Lateral Proportional Deviation,Final Approach,0.0
8339988,Lateral Proportional Deviation,Approach And Landing,0.0
8339988,Lateral Proportional Deviation,Approach,0.0
8339988,Lateral Proportional Deviation,Taxi Out,0.0
8339988,Lateral Proportional Deviation,Landing,0.0
8339988,Lateral Proportional Deviation,Descending,0.0
8339988,Lateral Proportional Deviation,Climbing,0.0
8339988,Lateral Proportional Deviation,Turning On Ground,0.0
8339988,Lateral Proportional Deviation,Mobile,-2.80391776849e-07
8339988,Lateral Proportional Deviation,Cruise,0.0
8339988,Lateral Proportional Deviation,Climb Cruise Descent,0.0
8339988,Lateral Proportional Deviation,Takeoff Rotation,0.0
8339988,Lateral Proportional Deviation,Fast,0.0
8339988,Lateral Proportional Deviation,Climb,0.0
8339988,Lateral Proportional Deviation,Level Flight,0.0
8339988,Lateral Proportional Deviation,Takeoff Roll,0.0
8339988,Lateral Proportional Deviation,Taxi In,0.0
8339988,Lateral Proportional Deviation,Takeoff,0.0
8339988,Lateral Proportional Deviation,Landing Roll,0.0
8339988,Brake Outboard Accumulator Press,Taxiing,3097.99578947
8339988,Brake Outboard Accumulator Press,Descent,3176.16633663
8339988,Brake Outboard Accumulator Press,Grounded,3113.812227074236
8339988,Brake Outboard Accumulator Press,Airborne,3099.19714321
8339988,Brake Outboard Accumulator Press,Final Approach,3274.72
8339988,Brake Outboard Accumulator Press,Approach And Landing,3213.88474576
8339988,Brake Outboard Accumulator Press,Approach,3242.3960396
8339988,Brake Outboard Accumulator Press,Taxi Out,3116.78169014
8339988,Brake Outboard Accumulator Press,Landing,3151.95698925
8339988,Brake Outboard Accumulator Press,Descending,3172.7554007
8339988,Brake Outboard Accumulator Press,Climbing,3086.88982338
8339988,Brake Outboard Accumulator Press,Turning On Ground,3106.09090909
8339988,Brake Outboard Accumulator Press,Mobile,3100.62661326
8339988,Brake Outboard Accumulator Press,Cruise,3079.52079723
8339988,Brake Outboard Accumulator Press,Climb Cruise Descent,3099.19408867
8339988,Brake Outboard Accumulator Press,Takeoff Rotation,3113.12
8339988,Brake Outboard Accumulator Press,Fast,3099.52398479
8339988,Brake Outboard Accumulator Press,Climb,3086.02942669
8339988,Brake Outboard Accumulator Press,Level Flight,3082.27828054
8339988,Brake Outboard Accumulator Press,Takeoff Roll,3116.44444444
8339988,Brake Outboard Accumulator Press,Taxi In,3112.78106509
8339988,Brake Outboard Accumulator Press,Takeoff,3109.13043478
8339988,Brake Outboard Accumulator Press,Landing Roll,3174.75
8339988,EBHA Battery Current,Taxiing,5.25
8339988,EBHA Battery Current,Descent,4.7208994709
8339988,EBHA Battery Current,Grounded,5.91304347826
8339988,EBHA Battery Current,Airborne,4.57807881773
8339988,EBHA Battery Current,Final Approach,4.41666666667
8339988,EBHA Battery Current,Approach And Landing,4.24324324324
8339988,EBHA Battery Current,Approach,4.22
