flight_pk,parameter,phases,value
8305592,TCAS Intruder Number (LBL 131),Takeoff Rotation,15.0
8305592,TCAS Intruder Number (LBL 131),Fast,15.3953772944
8305592,TCAS Intruder Number (LBL 131),Climb,15.620906801
8305592,TCAS Intruder Number (LBL 131),Level Flight,15.5042735043
8305592,TCAS Intruder Number (LBL 131),Turning In Air,23.5648148148
8305592,TCAS Intruder Number (LBL 131),Takeoff Roll,15.0
8305592,TCAS Intruder Number (LBL 131),Taxi In,9.35260115607
8305592,TCAS Intruder Number (LBL 131),Takeoff,15.0
8305592,TCAS Intruder Number (LBL 131),Landing Roll,27.0
8305592,Superframe Counter (0),Taxiing,0.0
8305592,Superframe Counter (0),Descent,0.0
8305592,Superframe Counter (0),Grounded,0.0
8305592,Superframe Counter (0),Airborne,0.0
8305592,Superframe Counter (0),Final Approach,0.0
8305592,Superframe Counter (0),Landing,0.0
8305592,Superframe Counter (0),Approach,0.0
8305592,Superframe Counter (0),Taxi Out,0.0
8305592,Superframe Counter (0),Approach And Landing,0.0
8305592,Superframe Counter (0),Descending,0.0
8305592,Superframe Counter (0),Climbing,0.0
8305592,Superframe Counter (0),Turning On Ground,0.0
8305592,Superframe Counter (0),Mobile,0.0
8305592,Superframe Counter (0),Takeoff,0.0
8305592,Superframe Counter (0),Climb Cruise Descent,0.0
8305592,Superframe Counter (0),Fast,0.0
8305592,Superframe Counter (0),Climb,0.0
8305592,Superframe Counter (0),Level Flight,0.0
8305592,Superframe Counter (0),Landing Roll,0.0
8305592,Superframe Counter (0),Taxi In,0.0
8305592,Superframe Counter (0),Cruise,0.0
8305592,Superframe Counter (0),Turning In Air,0.0
8305592,DFDR Database SW Part Number,Taxiing,51.0598290598
8305592,DFDR Database SW Part Number,Descent,51.1841652324
8305592,DFDR Database SW Part Number,Grounded,51.085580304806562
8305592,DFDR Database SW Part Number,Airborne,51.1709448389
8305592,DFDR Database SW Part Number,Final Approach,51.4347826087
8305592,DFDR Database SW Part Number,Landing,51.1666666667
8305592,DFDR Database SW Part Number,Approach,51.3953488372
8305592,DFDR Database SW Part Number,Taxi Out,51.1878787879
8305592,DFDR Database SW Part Number,Approach And Landing,51.3134328358
8305592,DFDR Database SW Part Number,Descending,51.1699029126
8305592,DFDR Database SW Part Number,Climbing,51.2677966102
8305592,DFDR Database SW Part Number,Turning On Ground,49.6153846154
8305592,DFDR Database SW Part Number,Mobile,51.1666666667
8305592,DFDR Database SW Part Number,Cruise,51.1572104019
8305592,DFDR Database SW Part Number,Climb Cruise Descent,51.1709448389
8305592,DFDR Database SW Part Number,Takeoff Rotation,51.1666666667
8305592,DFDR Database SW Part Number,Fast,51.1625883632
8305592,DFDR Database SW Part Number,Climb,51.161209068
8305592,DFDR Database SW Part Number,Level Flight,51.1654343808
8305592,DFDR Database SW Part Number,Turning In Air,51.2857142857
8305592,DFDR Database SW Part Number,Takeoff Roll,48.5
8305592,DFDR Database SW Part Number,Taxi In,50.8372093023
8305592,DFDR Database SW Part Number,Takeoff,50.75
8305592,DFDR Database SW Part Number,Landing Roll,48.75
8305592,Zero Fuel Weight,Taxiing,7820.0
8305592,Zero Fuel Weight,Descent,7820.0
8305592,Zero Fuel Weight,Grounded,7820.0
8305592,Zero Fuel Weight,Airborne,7820.0
8305592,Zero Fuel Weight,Final Approach,7820.0
8305592,Zero Fuel Weight,Landing,7820.0
8305592,Zero Fuel Weight,Approach,7820.0
8305592,Zero Fuel Weight,Taxi Out,7820.0
8305592,Zero Fuel Weight,Approach And Landing,7820.0
8305592,Zero Fuel Weight,Descending,7820.0
8305592,Zero Fuel Weight,Climbing,7820.0
8305592,Zero Fuel Weight,Turning On Ground,7820.0
8305592,Zero Fuel Weight,Mobile,7820.0
8305592,Zero Fuel Weight,Cruise,7820.0
8305592,Zero Fuel Weight,Climb Cruise Descent,7820.0
8305592,Zero Fuel Weight,Takeoff Rotation,7820.0
8305592,Zero Fuel Weight,Fast,7820.0
8305592,Zero Fuel Weight,Climb,7820.0
8305592,Zero Fuel Weight,Level Flight,7820.0
8305592,Zero Fuel Weight,Turning In Air,7820.0
8305592,Zero Fuel Weight,Takeoff Roll,7820.0
8305592,Zero Fuel Weight,Taxi In,7820.0
8305592,Zero Fuel Weight,Takeoff,7820.0
8305592,Zero Fuel Weight,Landing Roll,7820.0
8305592,TCAS Relative Altitude,Taxiing,3476.98924731
8305592,TCAS Relative Altitude,Descent,2416.77419355
8305592,TCAS Relative Altitude,Grounded,2239.2260334212842
8305592,TCAS Relative Altitude,Airborne,-952.532423208
8305592,TCAS Relative Altitude,Final Approach,6471.42857143
8305592,TCAS Relative Altitude,Landing,7024.46808511
8305592,TCAS Relative Altitude,Approach,6182.94117647
8305592,TCAS Relative Altitude,Taxi Out,1746.58573596
8305592,TCAS Relative Altitude,Approach And Landing,6480.37735849
8305592,TCAS Relative Altitude,Descending,2138.85853066
8305592,TCAS Relative Altitude,Climbing,-2582.82571912
8305592,TCAS Relative Altitude,Turning On Ground,4307.40740741
8305592,TCAS Relative Altitude,Mobile,1.01807802093
8305592,TCAS Relative Altitude,Cruise,-2770.46126552
8305592,TCAS Relative Altitude,Climb Cruise Descent,-952.532423208
8305592,TCAS Relative Altitude,Takeoff Rotation,1636.0
8305592,TCAS Relative Altitude,Fast,-933.718558804
8305592,TCAS Relative Altitude,Climb,-2067.50629723
8305592,TCAS Relative Altitude,Level Flight,-1700.76230076
8305592,TCAS Relative Altitude,Turning In Air,-5142.59259259
8305592,TCAS Relative Altitude,Takeoff Roll,1700.0
8305592,TCAS Relative Altitude,Taxi In,6294.21965318
8305592,TCAS Relative Altitude,Takeoff,1700.0
8305592,TCAS Relative Altitude,Landing Roll,5900.0
8305592,AC Type Ident,Taxiing,0.285714285714
8305592,AC Type Ident,Descent,0.277777777778
8305592,AC Type Ident,Grounded,0.13461538461538461
8305592,AC Type Ident,Airborne,0.0877192982456
8305592,AC Type Ident,Final Approach,1.0
8305592,AC Type Ident,Landing,1.0
8305592,AC Type Ident,Approach,1.0
8305592,AC Type Ident,Taxi Out,0.0
8305592,AC Type Ident,Approach And Landing,1.0
8305592,AC Type Ident,Descending,0.269230769231
8305592,AC Type Ident,Climbing,0.0
8305592,AC Type Ident,Turning On Ground,0.5
8305592,AC Type Ident,Mobile,0.085889570552147243
8305592,AC Type Ident,Takeoff,0.0
8305592,AC Type Ident,Climb Cruise Descent,0.0877192982456
8305592,AC Type Ident,Fast,0.095652173913
8305592,AC Type Ident,Climb,0.0
8305592,AC Type Ident,Level Flight,0.0289855072464
8305592,AC Type Ident,Landing Roll,1.0
8305592,AC Type Ident,Taxi In,1.0
8305592,AC Type Ident,Cruise,0.0
8305592,AC Type Ident,Turning In Air,0.0
8305592,AC Ident,Taxiing,0.0
8305592,AC Ident,Descent,0.0
8305592,AC Ident,Grounded,0.0
8305592,AC Ident,Airborne,0.0
8305592,AC Ident,Final Approach,0.0
8305592,AC Ident,Landing,0.0
8305592,AC Ident,Approach,0.0
8305592,AC Ident,Taxi Out,0.0
8305592,AC Ident,Approach And Landing,0.0
8305592,AC Ident,Descending,0.0
8305592,AC Ident,Climbing,0.0
8305592,AC Ident,Turning On Ground,0.0
8305592,AC Ident,Mobile,0.0
8305592,AC Ident,Takeoff,0.0
8305592,AC Ident,Climb Cruise Descent,0.0
8305592,AC Ident,Fast,0.0
8305592,AC Ident,Climb,0.0
8305592,AC Ident,Level Flight,0.0
8305592,AC Ident,Landing Roll,0.0
8305592,AC Ident,Taxi In,0.0
8305592,AC Ident,Cruise,0.0
8305592,AC Ident,Turning In Air,0.0
8305592,AC Number Ident,Taxiing,0.0
8305592,AC Number Ident,Descent,0.0
8305592,AC Number Ident,Grounded,0.0
8305592,AC Number Ident,Airborne,0.0
8305592,AC Number Ident,Final Approach,0.0
8305592,AC Number Ident,Landing,0.0
8305592,AC Number Ident,Approach,0.0
8305592,AC Number Ident,Taxi Out,0.0
8305592,AC Number Ident,Approach And Landing,0.0
8305592,AC Number Ident,Descending,0.0
8305592,AC Number Ident,Climbing,0.0
8305592,AC Number Ident,Turning On Ground,0.0
8305592,AC Number Ident,Mobile,0.0
8305592,AC Number Ident,Takeoff,0.0
8305592,AC Number Ident,Climb Cruise Descent,0.0
8305592,AC Number Ident,Fast,0.0
8305592,AC Number Ident,Climb,0.0
8305592,AC Number Ident,Level Flight,0.0
8305592,AC Number Ident,Landing Roll,0.0
8305592,AC Number Ident,Taxi In,0.0
8305592,AC Number Ident,Cruise,0.0
8305592,AC Number Ident,Turning In Air,0.0
8305592,Vertical Selected Speed,Taxiing,-1103.31182796
8305592,Vertical Selected Speed,Descent,-1180.60731183
8305592,Vertical Selected Speed,Grounded,-1351.6036352975666
8305592,Vertical Selected Speed,Airborne,-1411.2109215
8305592,Vertical Selected Speed,Final Approach,-400.0
8305592,Vertical Selected Speed,Landing,-400.0
8305592,Vertical Selected Speed,Approach,-400.0
8305592,Vertical Selected Speed,Taxi Out,-1520.0
8305592,Vertical Selected Speed,Approach And Landing,-400.0
8305592,Vertical Selected Speed,Descending,-1324.37644202
8305592,Vertical Selected Speed,Climbing,-1520.0
8305592,Vertical Selected Speed,Turning On Ground,-980.740740741
8305592,Vertical Selected Speed,Mobile,-1416.57849667
8305592,Vertical Selected Speed,Cruise,-1517.69603785
8305592,Vertical Selected Speed,Climb Cruise Descent,-1411.2109215
8305592,Vertical Selected Speed,Takeoff Rotation,-1520.0
8305592,Vertical Selected Speed,Fast,-1409.52277362
8305592,Vertical Selected Speed,Climb,-1520.0
8305592,Vertical Selected Speed,Level Flight,-1439.87063987
8305592,Vertical Selected Speed,Turning In Air,-1520.0
8305592,Vertical Selected Speed,Takeoff Roll,-1520.0
8305592,Vertical Selected Speed,Taxi In,-400.0
8305592,Vertical Selected Speed,Takeoff,-1520.0
8305592,Vertical Selected Speed,Landing Roll,-400.0
8305592,Roll Rate,Taxiing,-0.00245715725806
8305592,Roll Rate,Descent,0.000529233870968
8305592,Roll Rate,Grounded,0.0003180122116689281
8305592,Roll Rate,Airborne,3.59961604096e-05
8305592,Roll Rate,Final Approach,-0.00289749313187
8305592,Roll Rate,Landing,0.00561003989362
8305592,Roll Rate,Approach,0.00155101102941
8305592,Roll Rate,Taxi Out,-0.000666848444613
8305592,Roll Rate,Approach And Landing,0.00331662735849
8305592,Roll Rate,Descending,0.00197447062842
8305592,Roll Rate,Climbing,-0.000371787753807
8305592,Roll Rate,Turning On Ground,-0.00813802083333
8305592,Roll Rate,Mobile,-3.3528444041771968e-05
8305592,Roll Rate,Cruise,0.0
8305592,Roll Rate,Climb Cruise Descent,3.59961604096e-05
8305592,Roll Rate,Takeoff Rotation,-0.0140625
8305592,Roll Rate,Fast,1.19497790619e-05
8305592,Roll Rate,Climb,0.000166040223552
8305592,Roll Rate,Level Flight,-0.000751201923077
8305592,Roll Rate,Turning In Air,-0.0626627604167
8305592,Roll Rate,Takeoff Roll,0.0553385416667
8305592,Roll Rate,Taxi In,-0.00406430635838
8305592,Roll Rate,Takeoff,-0.0226814516129
8305592,Roll Rate,Landing Roll,-0.0251116071429
8305592,Pitch Rate,Taxiing,0.000803295698925
8305592,Pitch Rate,Descent,-0.000699339784946
8305592,Pitch Rate,Grounded,0.0025259176284227192
8305592,Pitch Rate,Airborne,-0.00145483447099
8305592,Pitch Rate,Final Approach,0.0466010164835
8305592,Pitch Rate,Landing,-0.0603075
8305592,Pitch Rate,Approach,0.004136
8305592,Pitch Rate,Taxi Out,0.000766870257967
8305592,Pitch Rate,Approach And Landing,-0.0156709528302
8305592,Pitch Rate,Descending,0.0047226867031
8305592,Pitch Rate,Climbing,-0.00427552876481
8305592,Pitch Rate,Turning On Ground,-0.0415036111111
8305592,Pitch Rate,Mobile,-0.00011318198077886165
8305592,Pitch Rate,Cruise,-0.000682174009462
8305592,Pitch Rate,Climb Cruise Descent,-0.00145483447099
8305592,Pitch Rate,Takeoff Rotation,0.4078096
8305592,Pitch Rate,Fast,-0.000113522093814
8305592,Pitch Rate,Climb,-0.00870321316121
8305592,Pitch Rate,Level Flight,-0.00166481404481
8305592,Pitch Rate,Turning In Air,-0.0319415046296
8305592,Pitch Rate,Takeoff Roll,0.203449074074
8305592,Pitch Rate,Taxi In,0.00368325144509
8305592,Pitch Rate,Takeoff,0.174716814516
8305592,Pitch Rate,Landing Roll,-0.0690564285714
8305592,TCAS Intruder Number (LBL132),Taxiing,10.8451612903
8305592,TCAS Intruder Number (LBL132),Descent,14.5707526882
8305592,TCAS Intruder Number (LBL132),Grounded,4.5180299032541775
8305592,TCAS Intruder Number (LBL132),Airborne,15.5025255973
8305592,TCAS Intruder Number (LBL132),Final Approach,15.978021978
8305592,TCAS Intruder Number (LBL132),Landing,14.829787234
8305592,TCAS Intruder Number (LBL132),Approach,15.5470588235
8305592,TCAS Intruder Number (LBL132),Taxi Out,10.1335356601
8305592,TCAS Intruder Number (LBL132),Approach And Landing,15.3358490566
8305592,TCAS Intruder Number (LBL132),Descending,15.050394657
8305592,TCAS Intruder Number (LBL132),Climbing,15.7994923858
8305592,TCAS Intruder Number (LBL132),Turning On Ground,10.9074074074
8305592,TCAS Intruder Number (LBL132),Mobile,12.0564224548
8305592,TCAS Intruder Number (LBL132),Cruise,16.0839739799
8305592,TCAS Intruder Number (LBL132),Climb Cruise Descent,15.5025255973
8305592,TCAS Intruder Number (LBL132),Takeoff Rotation,16.4
8305592,TCAS Intruder Number (LBL132),Fast,15.527396329
8305592,TCAS Intruder Number (LBL132),Climb,15.6731738035
8305592,TCAS Intruder Number (LBL132),Level Flight,15.7100947101
8305592,TCAS Intruder Number (LBL132),Turning In Air,22.8796296296
8305592,TCAS Intruder Number (LBL132),Takeoff Roll,15.6296296296
8305592,TCAS Intruder Number (LBL132),Taxi In,9.35260115607
8305592,TCAS Intruder Number (LBL132),Takeoff,15.7096774194
8305592,TCAS Intruder Number (LBL132),Landing Roll,27.0
8305592,TCAS Selected Range,Taxiing,0.0
8305592,TCAS Selected Range,Descent,0.0
8305592,TCAS Selected Range,Grounded,0.0
8305592,TCAS Selected Range,Airborne,0.0
8305592,TCAS Selected Range,Final Approach,0.0
8305592,TCAS Selected Range,Landing,0.0
8305592,TCAS Selected Range,Approach,0.0
8305592,TCAS Selected Range,Taxi Out,0.0
8305592,TCAS Selected Range,Approach And Landing,0.0
8305592,TCAS Selected Range,Descending,0.0
8305592,TCAS Selected Range,Climbing,0.0
8305592,TCAS Selected Range,Turning On Ground,0.0
8305592,TCAS Selected Range,Mobile,0.0
8305592,TCAS Selected Range,Cruise,0.0
8305592,TCAS Selected Range,Climb Cruise Descent,0.0
8305592,TCAS Selected Range,Takeoff Rotation,0.0
8305592,TCAS Selected Range,Fast,0.0
8305592,TCAS Selected Range,Climb,0.0
8305592,TCAS Selected Range,Level Flight,0.0
8305592,TCAS Selected Range,Turning In Air,0.0
8305592,TCAS Selected Range,Takeoff Roll,0.0
8305592,TCAS Selected Range,Taxi In,0.0
8305592,TCAS Selected Range,Takeoff,0.0
8305592,TCAS Selected Range,Landing Roll,0.0
8326312,TCAS Intruder Range,Taxiing,25.9066745924
8326312,TCAS Intruder Range,Descent,32.3384265654
8326312,TCAS Intruder Range,Grounded,21.314713965798045
8326312,TCAS Intruder Range,Airborne,33.1454265266
8326312,TCAS Intruder Range,Final Approach,34.2876420455
8326312,TCAS Intruder Range,Landing,33.1808035714
8326312,TCAS Intruder Range,Approach,35.5984848485
8326312,TCAS Intruder Range,Taxi Out,7.87154907975
8326312,TCAS Intruder Range,Approach And Landing,35.1247829861
8326312,TCAS Intruder Range,Descending,31.8565135542
8326312,TCAS Intruder Range,Climbing,32.3115352811
8326312,TCAS Intruder Range,Turning On Ground,15.9038461538
8326312,TCAS Intruder Range,Mobile,28.1550233753
8326312,TCAS Intruder Range,Takeoff,28.3215
8326312,TCAS Intruder Range,Climb Cruise Descent,33.1454265266
8326312,TCAS Intruder Range,Takeoff Rotation,24.9375
8326312,TCAS Intruder Range,Fast,33.1301165376
8326312,TCAS Intruder Range,Climb,32.5921052632
8326312,TCAS Intruder Range,Level Flight,33.7920969482
8326312,TCAS Intruder Range,Takeoff Roll,26.4947916667
8326312,TCAS Intruder Range,Taxi In,31.8993055556
8326312,TCAS Intruder Range,Cruise,33.9878131347
8326312,TCAS Intruder Range,Landing Roll,33.08203125
8326312,Status And Data,Taxiing,0.0
8326312,Status And Data,Descent,0.0
8326312,Status And Data,Grounded,0.0
8326312,Status And Data,Airborne,0.0
8326312,Status And Data,Final Approach,0.0
8326312,Status And Data,Landing,0.0
8326312,Status And Data,Approach,0.0
8326312,Status And Data,Taxi Out,0.0
8326312,Status And Data,Approach And Landing,0.0
8326312,Status And Data,Descending,0.0
8326312,Status And Data,Climbing,0.0
8326312,Status And Data,Turning On Ground,0.0
8326312,Status And Data,Mobile,0.0
8326312,Status And Data,Takeoff,0.0
8326312,Status And Data,Climb Cruise Descent,0.0
8326312,Status And Data,Takeoff Rotation,0.0
8326312,Status And Data,Fast,0.0
8326312,Status And Data,Climb,0.0
8326312,Status And Data,Level Flight,0.0
8326312,Status And Data,Takeoff Roll,0.0
8326312,Status And Data,Taxi In,0.0
8326312,Status And Data,Cruise,0.0
8326312,Status And Data,Landing Roll,0.0
8326312,Vertical Selected Speed,Taxiing,-829.739130435
8326312,Vertical Selected Speed,Descent,-1143.80110497
8326312,Vertical Selected Speed,Grounded,-1249.1986970684038
8326312,Vertical Selected Speed,Airborne,-1384.18930995
8326312,Vertical Selected Speed,Final Approach,-512.0
8326312,Vertical Selected Speed,Landing,-512.0
8326312,Vertical Selected Speed,Approach,-512.0
8326312,Vertical Selected Speed,Taxi Out,-1520.0
8326312,Vertical Selected Speed,Approach And Landing,-512.0
8326312,Vertical Selected Speed,Descending,-1231.31566265
8326312,Vertical Selected Speed,Climbing,-1520.0
8326312,Vertical Selected Speed,Turning On Ground,-1364.92307692
8326312,Vertical Selected Speed,Mobile,-1334.46991298
8326312,Vertical Selected Speed,Takeoff,-1520.0
8326312,Vertical Selected Speed,Climb Cruise Descent,-1384.18930995
8326312,Vertical Selected Speed,Takeoff Rotation,-1520.0
8326312,Vertical Selected Speed,Fast,-1382.49118761
8326312,Vertical Selected Speed,Climb,-1520.0
8326312,Vertical Selected Speed,Level Flight,-1483.73366215
8326312,Vertical Selected Speed,Takeoff Roll,-1520.0
8326312,Vertical Selected Speed,Taxi In,-512.0
8326312,Vertical Selected Speed,Cruise,-1518.78131347
8326312,Vertical Selected Speed,Landing Roll,-512.0
8326312,TCAS Intruder Number (LBL 130),Taxiing,20.1046195652
8326312,TCAS Intruder Number (LBL 130),Descent,17.0069060773
8326312,TCAS Intruder Number (LBL 130),Grounded,16.96722312703583
8326312,TCAS Intruder Number (LBL 130),Airborne,16.8871421479
8326312,TCAS Intruder Number (LBL 130),Final Approach,21.3636363636
8326312,TCAS Intruder Number (LBL 130),Landing,23.7678571429
8326312,TCAS Intruder Number (LBL 130),Approach,17.1212121212
8326312,TCAS Intruder Number (LBL 130),Taxi Out,17.2474437628
